PlantCyc.ID	reaction_id	pathway_id	side	Compound.name	KEGG.ID	PubChem.ID	ChEBI.ID
GDP	2.4.1.83-RXN	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	right	GDP	C00035	135398618	58189
GDP	2.4.1.142-RXN	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	right	GDP	C00035	135398618	58189
GDP	PPGPPSYN-RXN	PPGPPMET-PWY	right	GDP	C00035	135398618	58189
GDP	RXN-5463	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	right	GDP	C00035	135398618	58189
GDP	ADENYLOSUCCINATE-SYNTHASE-RXN	PWY-7219	right	GDP	C00035	135398618	58189
GDP	GDPPYPHOSKIN-RXN	PPGPPMET-PWY	left	GDP	C00035	135398618	58189
GDP	GDPKIN-RXN	PPGPPMET-PWY	left	GDP	C00035	135398618	58189
GDP	URKI-RXN	PWYQT-4445	right	GDP	C00035	135398618	58189
GDP	RXNQT-4141	PWY-882	right	GDP	C00035	135398618	58189
GDP	RXN-9463	PWY-5936	right	GDP	C00035	135398618	58189
GDP	RXN4FS-8	PWY4FS-11	right	GDP	C00035	135398618	58189
GDP	GDPREDUCT-RXN	PWY-7226	right	GDP	C00035	135398618	58189
GDP	GUANYL-KIN-RXN	PWY-7221	right	GDP	C00035	135398618	58189
GDP	RXN-5462	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	right	GDP	C00035	135398618	58189
GDP	RXN-5464	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	right	GDP	C00035	135398618	58189
GDP	GDPKIN-RXN	PWY-7221	left	GDP	C00035	135398618	58189
GTP	ADENYLOSUCCINATE-SYNTHASE-RXN	PWY-7219	left	GTP	C00044	135398632	37565
GTP	URKI-RXN	PWYQT-4445	left	GTP	C00044	135398632	37565
GTP	GTPPYPHOSKIN-RXN	PPGPPMET-PWY	left	GTP	C00044	135398632	37565
GTP	GTP-CYCLOHYDRO-I-RXN	PWY-6147	left	GTP	C00044	135398632	37565
GTP	GTP-CYCLOHYDRO-II-RXN	RIBOSYN2-PWY	left	GTP	C00044	135398632	37565
GTP	RXN-8340	PWY-6823	left	GTP	C00044	135398632	37565
GTP	GDPKIN-RXN	PWY-7221	right	GTP	C00044	135398632	37565
GTP	2.7.7.34-RXN	PWY-5661	left	GTP	C00044	135398632	37565
GTP	RXN-11409	PWY-6502	left	GTP	C00044	135398632	37565
GTP	RXN0-6427	PPGPPMET-PWY	right	GTP	C00044	135398632	37565
GTP	GDPKIN-RXN	PPGPPMET-PWY	right	GTP	C00044	135398632	37565
GTP	2.7.7.13-RXN	PWY-5659	left	GTP	C00044	135398632	37565
GTP	GTP-CYCLOHYDRO-I-RXN	PWY-3742	left	GTP	C00044	135398632	37565
GTP	2.7.7.30-RXN	PWY-6	left	GTP	C00044	135398632	37565
ADP	DTMPKI-RXN	PWY-7187	right	ADP	C00008	7058055	456216
ADP	RXN-7614	PWY-5791	right	ADP	C00008	7058055	456216
ADP	RXN-13336	PWYIO2-6	right	ADP	C00008	7058055	456216
ADP	DIHYDROFOLATESYNTH-RXN	PWY-6614	right	ADP	C00008	7058055	456216
ADP	PYRUVATE-CARBOXYLASE-RXN	P23-PWY	right	ADP	C00008	7058055	456216
ADP	DCDPKIN-RXN	PWY-7184	right	ADP	C00008	7058055	456216
ADP	SHIKIMATE-KINASE-RXN	PWY-6163	right	ADP	C00008	7058055	456216
ADP	NICOTINATEPRIBOSYLTRANS-RXN	PWY-5381	right	ADP	C00008	7058055	456216
ADP	ACETATEKIN-RXN	PWY-5485	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	GLNSYN-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-3742	PWY-2161B-PMN	right	ADP	C00008	7058055	456216
ADP	3.6.3.3-RXN	PWY-6213	right	ADP	C00008	7058055	456216
ADP	GLYRIBONUCSYN-RXN	PWY-6121	right	ADP	C00008	7058055	456216
ADP	2.7.1.149-RXN	PWY-6367	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	GLUCONEO-PWY	right	ADP	C00008	7058055	456216
ADP	BIOTIN-CARBOXYL-RXN	PWY0-1264	right	ADP	C00008	7058055	456216
ADP	GLUCURONOKINASE-RXN	PWY-4841	right	ADP	C00008	7058055	456216
ADP	DTMPKI-RXN	PWY0-166	right	ADP	C00008	7058055	456216
ADP	CDPKIN-RXN	PWY-5687	right	ADP	C00008	7058055	456216
ADP	GLUCOKIN-RXN	PWY0-1182	right	ADP	C00008	7058055	456216
ADP	GUANOSINEKIN-RXN	PWY-6618	right	ADP	C00008	7058055	456216
ADP	2.7.1.127-RXN	PWY-6364	right	ADP	C00008	7058055	456216
ADP	RXN-7204	PWY-4661	right	ADP	C00008	7058055	456216
ADP	HOMOGLUTATHIONE-SYNTHASE-RXN	PWY-6840	right	ADP	C00008	7058055	456216
ADP	RXN-11376	PWY-6483	right	ADP	C00008	7058055	456216
ADP	RXN1F-20	CHLOROPHYLL-SYN	right	ADP	C00008	7058055	456216
ADP	DEPHOSPHOCOAKIN-RXN	COA-PWY	right	ADP	C00008	7058055	456216
ADP	PYRIMSYN3-RXN	PWY-6890	right	ADP	C00008	7058055	456216
ADP	PANTOTHENATE-KIN-RXN	PWY-3961	right	ADP	C00008	7058055	456216
ADP	HOMOSERKIN-RXN	HOMOSER-THRESYN-PWY	right	ADP	C00008	7058055	456216
ADP	2.7.1.149-RXN	PWY-6351	right	ADP	C00008	7058055	456216
ADP	PHOSPHOMEVALONATE-KINASE-RXN	PWY-7391	right	ADP	C00008	7058055	456216
ADP	DURIDKI-RXN	PWY-7199	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY-6964	right	ADP	C00008	7058055	456216
ADP	OHMETPYRKIN-RXN	PWY-6910	right	ADP	C00008	7058055	456216
ADP	6PFRUCTPHOS-RXN	PWY-5484	right	ADP	C00008	7058055	456216
ADP	DTDPKIN-RXN	PWY-7184	right	ADP	C00008	7058055	456216
ADP	2.7.1.139-RXN	PWY-4562	right	ADP	C00008	7058055	456216
ADP	GLUTKIN-RXN	CITRULBIO-PWY	right	ADP	C00008	7058055	456216
ADP	GLUTKIN-RXN	ARGININE-SYN4-PWY	right	ADP	C00008	7058055	456216
ADP	FGAMSYN-RXN	PWY-6121	right	ADP	C00008	7058055	456216
ADP	DETHIOBIOTIN-SYN-RXN	PWY0-1507	right	ADP	C00008	7058055	456216
ADP	ACETATE--COA-LIGASE-ADP-FORMING-RXN	PWY-5535	right	ADP	C00008	7058055	456216
ADP	2.7.1.151-RXN	PWY-6361	right	ADP	C00008	7058055	456216
ADP	2.7.1.140-RXN	PWY-4562	right	ADP	C00008	7058055	456216
ADP	PHOSPHORIBULOKINASE-RXN	CALVIN-PWY	right	ADP	C00008	7058055	456216
ADP	5-OXOPROLINASE-ATP-HYDROLYSING-RXN	PWYQT-4470	right	ADP	C00008	7058055	456216
ADP	CTPSYN-RXN	PWY-7176	right	ADP	C00008	7058055	456216
ADP	RXN-7163	PWY-4541	right	ADP	C00008	7058055	456216
ADP	NADH-KINASE-RXN	PWY-5083	right	ADP	C00008	7058055	456216
ADP	SUCCCOASYN-RXN	PWYQT-4481	right	ADP	C00008	7058055	456216
ADP	DIACYLGLYKIN-RXN	PWY-7039	right	ADP	C00008	7058055	456216
ADP	PEPCARBOXYKIN-RXN	PWY-561	right	ADP	C00008	7058055	456216
ADP	RXN-20080	PWY490-4	right	ADP	C00008	7058055	456216
ADP	ETHANOLAMINE-KINASE-RXN	PWY-3385	right	ADP	C00008	7058055	456216
ADP	GLUTCYSLIG-RXN	PWYQT-4470	right	ADP	C00008	7058055	456216
ADP	FRUCTOKINASE-RXN	PWY-3801	right	ADP	C00008	7058055	456216
ADP	DIACYLGLYKIN-RXN	PWYIO2-6	right	ADP	C00008	7058055	456216
ADP	6PFRUCTPHOS-RXN	PWY-1042	right	ADP	C00008	7058055	456216
ADP	RXN-14378	PWY-622	right	ADP	C00008	7058055	456216
ADP	RXN-7913	PWY-7197	right	ADP	C00008	7058055	456216
ADP	ACETYLGLUTKIN-RXN	GLUTORN-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-7162	PWY-4541	right	ADP	C00008	7058055	456216
ADP	GALACTOKIN-RXN	PWY-6317	right	ADP	C00008	7058055	456216
ADP	RXN-13202	PWY-4984	right	ADP	C00008	7058055	456216
ADP	SAICARSYN-RXN	PWY-6124	right	ADP	C00008	7058055	456216
ADP	RXN-20401	PWY-8043	right	ADP	C00008	7058055	456216
ADP	DTMPKI-RXN	PWY-7197	right	ADP	C00008	7058055	456216
ADP	PYRAMKIN-RXN	PWY-7204	right	ADP	C00008	7058055	456216
ADP	RXN-7185	PWY-4562	right	ADP	C00008	7058055	456216
ADP	UDPKIN-RXN	PWY-7176	right	ADP	C00008	7058055	456216
ADP	RXN-7163	PWY-6361	right	ADP	C00008	7058055	456216
ADP	DADPKIN-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	FOLYLPOLYGLUTAMATESYNTH-RXN	PWY-2161	right	ADP	C00008	7058055	456216
ADP	PEPCARBOXYKIN-RXN	GLUCONEO-PWY	right	ADP	C00008	7058055	456216
ADP	URIDINEKIN-RXN	PWY-7193	right	ADP	C00008	7058055	456216
ADP	GDPKIN-RXN	PPGPPMET-PWY	right	ADP	C00008	7058055	456216
ADP	PEPDEPHOS-RXN	PWY-5484	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY4LZ-283	right	ADP	C00008	7058055	456216
ADP	RXN-7163	PWY-6554	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	GLYCOLYSIS	right	ADP	C00008	7058055	456216
ADP	RXN-8443	PWY-5381	right	ADP	C00008	7058055	456216
ADP	RIBOFLAVINKIN-RXN	RIBOSYN2-PWY	right	ADP	C00008	7058055	456216
ADP	PYRIDOXKIN-RXN	PLPSAL-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-13336	PWY-7039	right	ADP	C00008	7058055	456216
ADP	RXN-7799	PWY-5129	right	ADP	C00008	7058055	456216
ADP	UREA-CARBOXYLASE-RXN	PWY4LZ-81	right	ADP	C00008	7058055	456216
ADP	RXN-7162	PWY-6361	right	ADP	C00008	7058055	456216
ADP	ACETYLGLUTKIN-RXN	ARGSYNBSUB-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-6102	PWY-3742	right	ADP	C00008	7058055	456216
ADP	GLUTCYSLIG-RXN	GLUTATHIONESYN-PWY	right	ADP	C00008	7058055	456216
ADP	CARBPSYN-RXN	PWY-7060	right	ADP	C00008	7058055	456216
ADP	RXN-11832	PWY-5687	right	ADP	C00008	7058055	456216
ADP	ADENYL-KIN-RXN	PWY-7219	right	ADP	C00008	7058055	456216
ADP	DADPKIN-RXN	PWY-7227	right	ADP	C00008	7058055	456216
ADP	RXN-20400	PWY-8043	right	ADP	C00008	7058055	456216
ADP	ADENOSINE-KINASE-RXN	PWY-6619	right	ADP	C00008	7058055	456216
ADP	2.7.1.139-RXN	PWY-6554	right	ADP	C00008	7058055	456216
ADP	AIRS-RXN	PWY-6121	right	ADP	C00008	7058055	456216
ADP	PEPDEPHOS-RXN	PWY-5723	right	ADP	C00008	7058055	456216
ADP	DUDPKIN-RXN	PWY-7184	right	ADP	C00008	7058055	456216
ADP	TRANS-RXN-194	PWY-6188	right	ADP	C00008	7058055	456216
ADP	GLY3KIN-RXN	PWY-181	right	ADP	C00008	7058055	456216
ADP	ASPARTATEKIN-RXN	HOMOSERSYN-PWY	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	PWY-5484	right	ADP	C00008	7058055	456216
ADP	PNKIN-RXN	PWY-7204	right	ADP	C00008	7058055	456216
ADP	5-OXOPROLINASE-ATP-HYDROLYSING-RXN	PWY-4041	right	ADP	C00008	7058055	456216
ADP	RXN-7163	PWY-4562	right	ADP	C00008	7058055	456216
ADP	GLUTATHIONE-SYN-RXN	GLUTATHIONESYN-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-7184	PWY-6361	right	ADP	C00008	7058055	456216
ADP	DTDPKIN-RXN	PWY0-166	right	ADP	C00008	7058055	456216
ADP	CARBPSYN-RXN	ARGSYN-PWY	right	ADP	C00008	7058055	456216
ADP	DTMPKI-RXN	PWY-7184	right	ADP	C00008	7058055	456216
ADP	2.7.1.133-RXN	PWY-4562	right	ADP	C00008	7058055	456216
ADP	METHYLCROTONYL-COA-CARBOXYLASE-RXN	LEU-DEG2-PWY	right	ADP	C00008	7058055	456216
ADP	2.7.1.134-RXN	PWY-4661	right	ADP	C00008	7058055	456216
ADP	GMKALT-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	THYKI-RXN	PWY-7199	right	ADP	C00008	7058055	456216
ADP	GLUCOKIN-RXN	UDPNACETYLGALSYN-PWY	right	ADP	C00008	7058055	456216
ADP	5-FORMYL-THF-CYCLO-LIGASE-RXN	PWY-3841	right	ADP	C00008	7058055	456216
ADP	RXN-11832	PWY-7205	right	ADP	C00008	7058055	456216
ADP	RXN-20082	PWY-5921	right	ADP	C00008	7058055	456216
ADP	PHOSPHORIBULOKINASE-RXN	PWY-5723	right	ADP	C00008	7058055	456216
ADP	RXN-7163	PWY-4661	right	ADP	C00008	7058055	456216
ADP	GLUCOKIN-RXN	PWY-7238	right	ADP	C00008	7058055	456216
ADP	PNKIN-RXN	PLPSAL-PWY	right	ADP	C00008	7058055	456216
ADP	ASPARTATEKIN-RXN	PWY-5097	right	ADP	C00008	7058055	456216
ADP	1-PHOSPHATIDYLINOSITOL-KINASE-RXN	PWY-6351	right	ADP	C00008	7058055	456216
ADP	DEOXYADENOSINE-KINASE-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	GLUTATHIONE-SYN-RXN	PWYQT-4470	right	ADP	C00008	7058055	456216
ADP	2.7.1.68-RXN	PWY-6351	right	ADP	C00008	7058055	456216
ADP	PYRIMSYN3-RXN	PWY-6910	right	ADP	C00008	7058055	456216
ADP	MEVALONATE-KINASE-RXN	PWY-7391	right	ADP	C00008	7058055	456216
ADP	5-METHYLTHIORIBOSE-KINASE-RXN	PWY-6754	right	ADP	C00008	7058055	456216
ADP	2.7.1.140-RXN	PWY-6554	right	ADP	C00008	7058055	456216
ADP	FORMYLTHFGLUSYNTH-RXN	PWY-2161	right	ADP	C00008	7058055	456216
ADP	RXN0-2921	PWY-2161	right	ADP	C00008	7058055	456216
ADP	2.7.1.127-RXN	PWY-6361	right	ADP	C00008	7058055	456216
ADP	UDPKIN-RXN	PWY-5687	right	ADP	C00008	7058055	456216
ADP	TRANS-RXN-178	PWY-6135	right	ADP	C00008	7058055	456216
ADP	RXN-7184	PWY-4562	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	CALVIN-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-7186	PWY-4562	right	ADP	C00008	7058055	456216
ADP	DTDPKIN-RXN	PWY-7187	right	ADP	C00008	7058055	456216
ADP	UREA-CARBOXYLASE-RXN	PWY-5703	right	ADP	C00008	7058055	456216
ADP	RXN-10038	PWY-6281	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	SUCSYN-PWY	right	ADP	C00008	7058055	456216
ADP	PYRIDOXKIN-RXN	PWY-7204	right	ADP	C00008	7058055	456216
ADP	RXN-4305	PWY-2681	left	ADP	C00008	7058055	456216
ADP	GLYCOGENSYN-RXN	PWY-622	right	ADP	C00008	7058055	456216
ADP	GLUCOKIN-RXN	PWY-5661	right	ADP	C00008	7058055	456216
ADP	ATP-CITRATE-PRO-S--LYASE-RXN	P23-PWY	left	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY-6963	right	ADP	C00008	7058055	456216
ADP	CTPSYN-RXN	PWY-7177	right	ADP	C00008	7058055	456216
ADP	RXN-12002	PWY-5687	right	ADP	C00008	7058055	456216
ADP	SUCCCOASYN-RXN	P23-PWY	right	ADP	C00008	7058055	456216
ADP	2.7.1.133-RXN	PWY-6554	right	ADP	C00008	7058055	456216
ADP	6PFRUCTPHOS-RXN	GLYCOLYSIS	right	ADP	C00008	7058055	456216
ADP	PHOSPHOMEVALONATE-KINASE-RXN	PWY-922	right	ADP	C00008	7058055	456216
ADP	RXN-21443	PWY-5710	right	ADP	C00008	7058055	456216
ADP	MEVALONATE-KINASE-RXN	PWY-922	right	ADP	C00008	7058055	456216
ADP	FORMATETHFLIG-RXN	PWY-2161	right	ADP	C00008	7058055	456216
ADP	PYRAMKIN-RXN	PLPSAL-PWY	right	ADP	C00008	7058055	456216
ADP	GLYCEROL-KIN-RXN	PWY-4261	right	ADP	C00008	7058055	456216
ADP	GALACTOKIN-RXN	PWY-6527	right	ADP	C00008	7058055	456216
ADP	PEPCARBOXYKIN-RXN	PWY-7117	right	ADP	C00008	7058055	456216
ADP	HOMOSERKIN-RXN	PWY-702	right	ADP	C00008	7058055	456216
ADP	CARBPSYN-RXN	ARGSYNBSUB-PWY	right	ADP	C00008	7058055	456216
ADP	RXN-14196	CITRULLINE-DEG-PWY	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY-7061	right	ADP	C00008	7058055	456216
ADP	PANTOTHENATE-KIN-RXN	PANTO-PWY	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY-7060	right	ADP	C00008	7058055	456216
ADP	RXN-7182	PWY-4541	right	ADP	C00008	7058055	456216
ADP	PEPDEPHOS-RXN	PWY-1042	right	ADP	C00008	7058055	456216
ADP	FRUCTOKINASE-RXN	PWY-621	right	ADP	C00008	7058055	456216
ADP	TRANS-RXN-358	PWY-6842	right	ADP	C00008	7058055	456216
ADP	MYO-INOSITOL-1-KINASE-RXN	PWY-4661	right	ADP	C00008	7058055	456216
ADP	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	PWY-922	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	ARGSYNBSUB-PWY	right	ADP	C00008	7058055	456216
ADP	DEOXYGUANOSINE-KINASE-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	GLUTAMINESYN-RXN	PWY4LZ-81	right	ADP	C00008	7058055	456216
ADP	PHOSGLYPHOS-RXN	PWY-1042	right	ADP	C00008	7058055	456216
ADP	2.7.1.148-RXN	NONMEVIPP-PWY	right	ADP	C00008	7058055	456216
ADP	GLUCOKIN-RXN	PWY-621	right	ADP	C00008	7058055	456216
ADP	ACETATEKIN-RXN	PWY4LZ-257	right	ADP	C00008	7058055	456216
ADP	DTDPKIN-RXN	PWY-7197	right	ADP	C00008	7058055	456216
ADP	DUDPKIN-RXN	PWY0-166	right	ADP	C00008	7058055	456216
ADP	2.7.1.148-RXN	PWY-7560	right	ADP	C00008	7058055	456216
ADP	RXN-7202	PWY-4661	right	ADP	C00008	7058055	456216
ADP	DEPHOSPHOCOAKIN-RXN	PWY-7851	right	ADP	C00008	7058055	456216
ADP	CYTIKIN-RXN	PWY-7193	right	ADP	C00008	7058055	456216
ADP	GUANYL-KIN-RXN	PWY-7221	right	ADP	C00008	7058055	456216
ADP	FRUCTOKINASE-RXN	PWY-4101	right	ADP	C00008	7058055	456216
ADP	DGDPKIN-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	GALACTURONOKINASE-RXN	PWY-4	right	ADP	C00008	7058055	456216
ADP	ADPREDUCT-RXN	PWY-7227	right	ADP	C00008	7058055	456216
ADP	PEPDEPHOS-RXN	GLYCOLYSIS	right	ADP	C00008	7058055	456216
ADP	NAD-KIN-RXN	PWY-5083	right	ADP	C00008	7058055	456216
ADP	6-PHOSPHOFRUCTO-2-KINASE-RXN	PWY66-423	right	ADP	C00008	7058055	456216
ADP	2.7.1.151-RXN	PWY-4541	right	ADP	C00008	7058055	456216
ADP	ETHANOLAMINE-KINASE-RXN	PWY4FS-6	right	ADP	C00008	7058055	456216
ADP	DEOXYADENYLATE-KINASE-RXN	PWY-7224	right	ADP	C00008	7058055	456216
ADP	RXN-18387	PWY-7854	right	ADP	C00008	7058055	456216
ADP	FORMATETHFLIG-RXN	PWY-3742	right	ADP	C00008	7058055	456216
ADP	FUCOKINASE-RXN	PWY-6	right	ADP	C00008	7058055	456216
ADP	DIHYDROFOLATESYNTH-RXN	PWY-3742	right	ADP	C00008	7058055	456216
ADP	CARBAMATE-KINASE-RXN	PWY-7060	right	ADP	C00008	7058055	456216
ADP	CHOLINE-KINASE-RXN	PWY3O-450	right	ADP	C00008	7058055	456216
ADP	GALACTOKIN-RXN	PWY-3821	right	ADP	C00008	7058055	456216
ADP	ADENYLYLSULFKIN-RXN	PWY-5340	right	ADP	C00008	7058055	456216
ADP	FOLYLPOLYGLUTAMATESYNTH-RXN	PWY-3742	right	ADP	C00008	7058055	456216
ADP	SUCCCOASYN-RXN	PWY-5690	right	ADP	C00008	7058055	456216
ADP	RXN-7184	PWY-6554	right	ADP	C00008	7058055	456216
ADP	CDPKIN-RXN	PWY-7205	right	ADP	C00008	7058055	456216
ADP	RXN-23595	PWY-5752	right	ADP	C00008	7058055	456216
ADP	DGDPKIN-RXN	PWY-7226	right	ADP	C00008	7058055	456216
ADP	GLUTKIN-RXN	PWY-6922	right	ADP	C00008	7058055	456216
ADP	MANNKIN-RXN	PWY-3861	right	ADP	C00008	7058055	456216
ADP	DCDPKIN-RXN	PWY-7197	right	ADP	C00008	7058055	456216
ADP	L-ARABINOKINASE-RXN	PWY-82	right	ADP	C00008	7058055	456216
ADP	CARBPSYN-RXN	PWY-5686	right	ADP	C00008	7058055	456216
ADP	DCDPKIN-RXN	PWY0-166	right	ADP	C00008	7058055	456216
ADP	ACETATEKIN-RXN	PWY0-1312	right	ADP	C00008	7058055	456216
ADP	TETRAACYLDISACC4KIN-RXN	NAGLIPASYN-PWY	right	ADP	C00008	7058055	456216
ADP	CTPSYN-RXN	PWY-5687	right	ADP	C00008	7058055	456216
ADP	RXNQT-1	PWYQT-1	right	ADP	C00008	7058055	456216
ADP	FORMATETHFLIG-RXN	PWY-1722	right	ADP	C00008	7058055	456216
ADP	DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	PWY-7391	right	ADP	C00008	7058055	456216
ADP	FORMATETHFLIG-RXN	PWY-3841	right	ADP	C00008	7058055	456216
ADP	GLUTCYSLIG-RXN	PWY-6840	right	ADP	C00008	7058055	456216
ADP	RXN-12002	PWY-7176	right	ADP	C00008	7058055	456216
ADP	RXN-7203	PWY-4661	right	ADP	C00008	7058055	456216
ADP	ATP-CITRATE-PRO-S--LYASE-RXN	PWY-5172	left	ADP	C00008	7058055	456216
ADP	CTPSYN-RXN	PWY-7185	right	ADP	C00008	7058055	456216
ADP	SPHINGANINE-KINASE-RXN	PWY-5129	right	ADP	C00008	7058055	456216
ADP	GALACTOKIN-RXN	GALACTMETAB-PWY	right	ADP	C00008	7058055	456216
ADP	TRANS-RXN-178	PWY-6137	right	ADP	C00008	7058055	456216
ADP	GDPKIN-RXN	PWY-7221	right	ADP	C00008	7058055	456216
ATP	RXN-1126	PWY-7398	left	ATP	C00002	5461108	30616
ATP	RXN-20400	PWY-8043	left	ATP	C00002	5461108	30616
ATP	RXN-8443	PWY-5381	left	ATP	C00002	5461108	30616
ATP	DCDPKIN-RXN	PWY-7184	left	ATP	C00002	5461108	30616
ATP	MYO-INOSITOL-1-KINASE-RXN	PWY-4661	left	ATP	C00002	5461108	30616
ATP	RXN-3742	PWY-2161B-PMN	left	ATP	C00002	5461108	30616
ATP	CDPKIN-RXN	PWY-5687	left	ATP	C00002	5461108	30616
ATP	ACETATEKIN-RXN	PWY4LZ-257	left	ATP	C00002	5461108	30616
ATP	UREA-CARBOXYLASE-RXN	PWY-5703	left	ATP	C00002	5461108	30616
ATP	NAD-SYNTH-GLN-RXN	PWY-5381	left	ATP	C00002	5461108	30616
ATP	3.6.3.3-RXN	PWY-6213	left	ATP	C00002	5461108	30616
ATP	RXN-7184	PWY-4562	left	ATP	C00002	5461108	30616
ATP	GMP-SYN-GLUT-RXN	PWY-7221	left	ATP	C00002	5461108	30616
ATP	RXN0-2921	PWY-2161	left	ATP	C00002	5461108	30616
ATP	PHOSPHOMEVALONATE-KINASE-RXN	PWY-922	left	ATP	C00002	5461108	30616
ATP	TRANS-RXN-178	PWY-6137	left	ATP	C00002	5461108	30616
ATP	GLUTATHIONE-SYN-RXN	PWYQT-4470	left	ATP	C00002	5461108	30616
ATP	PROPIONATE--COA-LIGASE-RXN	PWY-3941	left	ATP	C00002	5461108	30616
ATP	2.7.1.151-RXN	PWY-6361	left	ATP	C00002	5461108	30616
ATP	METHYLCROTONYL-COA-CARBOXYLASE-RXN	LEU-DEG2-PWY	left	ATP	C00002	5461108	30616
ATP	PYRIMSYN3-RXN	PWY-6890	left	ATP	C00002	5461108	30616
ATP	OHMETPYRKIN-RXN	PWY-6910	left	ATP	C00002	5461108	30616
ATP	GALACTOKIN-RXN	PWY-6527	left	ATP	C00002	5461108	30616
ATP	GALACTOKIN-RXN	GALACTMETAB-PWY	left	ATP	C00002	5461108	30616
ATP	RXN-10439	PWY-6220	left	ATP	C00002	5461108	30616
ATP	RXN1F-20	CHLOROPHYLL-SYN	left	ATP	C00002	5461108	30616
ATP	ACETYLGLUTKIN-RXN	ARGSYNBSUB-PWY	left	ATP	C00002	5461108	30616
ATP	RXN-2001	PWY-6457	left	ATP	C00002	5461108	30616
ATP	RXN-20401	PWY-8043	left	ATP	C00002	5461108	30616
ATP	COBALADENOSYLTRANS-RXN	PWY-6268	left	ATP	C00002	5461108	30616
ATP	RXN-7163	PWY-6554	left	ATP	C00002	5461108	30616
ATP	DGDPKIN-RXN	PWY-7226	left	ATP	C00002	5461108	30616
ATP	DIACYLGLYKIN-RXN	PWYIO2-6	left	ATP	C00002	5461108	30616
ATP	GLUCOKIN-RXN	PWY-5661	left	ATP	C00002	5461108	30616
ATP	NAD-SYNTH-GLN-RXN	PYRIDNUCSYN-PWY	left	ATP	C00002	5461108	30616
ATP	GLUC1PADENYLTRANS-RXN	PWY-622	left	ATP	C00002	5461108	30616
ATP	PEPCARBOXYKIN-RXN	GLUCONEO-PWY	left	ATP	C00002	5461108	30616
ATP	S-ADENMETSYN-RXN	PWY-5912	left	ATP	C00002	5461108	30616
ATP	RXN-16402	PWY-6733	left	ATP	C00002	5461108	30616
ATP	RXN-10456	PWY-6220	left	ATP	C00002	5461108	30616
ATP	GLUTATHIONE-SYN-RXN	GLUTATHIONESYN-PWY	left	ATP	C00002	5461108	30616
ATP	RXN-2946	PWY-1981	left	ATP	C00002	5461108	30616
ATP	ACETATE--COA-LIGASE-RXN	PWY66-21	left	ATP	C00002	5461108	30616
ATP	ACYLCOASYN-RXN	PWY-5136	left	ATP	C00002	5461108	30616
ATP	RXN-7904	PWY-5143	left	ATP	C00002	5461108	30616
ATP	RXN-9623	PWY-5971	left	ATP	C00002	5461108	30616
ATP	PHOSGLYPHOS-RXN	GLUCONEO-PWY	left	ATP	C00002	5461108	30616
ATP	S-ADENMETSYN-RXN	SAM-PWY	left	ATP	C00002	5461108	30616
ATP	RXN-2947	PWY-6219	left	ATP	C00002	5461108	30616
ATP	DTMPKI-RXN	PWY-7197	left	ATP	C00002	5461108	30616
ATP	HOMOSERKIN-RXN	HOMOSER-THRESYN-PWY	left	ATP	C00002	5461108	30616
ATP	PEPSYNTH-RXN	GLUCONEO-PWY	left	ATP	C00002	5461108	30616
ATP	RXN-7163	PWY-4541	left	ATP	C00002	5461108	30616
ATP	GLUCOKIN-RXN	PWY-621	left	ATP	C00002	5461108	30616
ATP	DTDPKIN-RXN	PWY0-166	left	ATP	C00002	5461108	30616
