Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-22659	CPD-22659	trimethylarsane	119.9920216889					C3H9AS			plantcyc <https://plantcyc.org/>	trimethylarsine // trimethylarsenic // (CH 3 ) 3 As // Gosio gas // TMA(III)	119.9920216889	C[As](C)C		HTDIUWINAKAPER-UHFFFAOYSA-N	Organic compounds	Organometallic compounds	Organometalloid compounds	Organoarsenic compounds	Trialkylarsanes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18821	CPD-18821	3-oxochol-4,6-dien-24-oyl-CoA	1119.355438637					C45H64N7O18P3S			plantcyc <https://plantcyc.org/>	3-oxo-&Delta; 4,6 -7-deoxy-chenodeoxycholoyl-CoA	1119.355438637	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]5(CC[C@H]6([C@@H]7(\C=C/C4(/[C@](C)(CCC(=O)\C=4)[C@@H](CC[C@](C)56)7))))		IQGCDPWHEHJEGO-ABDXREKHSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	2,3,4-saturated fatty acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13907	CPD-13907	dehydroascorbate (bicyclic form)	192.0270026115					C6H8O7			plantcyc <https://plantcyc.org/>	dehydroascorbate monohydrate	192.0270026115	C2(=O)(O[C@H]1([C@](O)(OC[C@H](O)1)C(O)(O)2))		QPPOKIPSRPKDEM-VPGXFDHMSA-N	Organic compounds	Organoheterocyclic compounds	Furofurans	Isosorbides	Isosorbides	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7421	CPD-7421	alpha-cryptoxanthin	552.4331164197					C40H56O			plantcyc <https://plantcyc.org/>	beta,epsilon-caroten-3'-ol	552.4331164197	CC(/C=C/C=C(C)/C=C/C1(/[C@](C)(C)CCCC(/C)=1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2([C@@](C)(C)C[C@@H](\C=C(C)/2)O)		ORAKUVXRZWMARG-UDSJNADVSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Xanthophylls	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-457	CPD-457	4-O-beta-D-glucosyl-4-hydroxycinnamate	326.1001675546					C15H17O8			plantcyc <https://plantcyc.org/>		326.1001675546	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC2(\C=C/C(/C=C/C([O-])=O)=C/C=2))		LJFYQZQUAULRDF-FDGSXQGBSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ENOL-PHENYLPYRUVATE	ENOL-PHENYLPYRUVATE	enol-phenylpyruvate	164.0473441231					C9H7O3			plantcyc <https://plantcyc.org/>		164.0473441231	C([O-])(=O)C(\O)=C\C1(\C=C/C=C\C=1)		DEDGUGJNLNLJSR-VURMDHGXSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16561	CPD-16561	violdelphin	1175.3091155569					C53H58O30			plantcyc <https://plantcyc.org/>	delphinidin 3- O -rutinoside-7- O -(6- O -(4- O -(6- O -(p-hydroxybenzoyl)-glucosyl)-oxybenzoyl)-glucoside)	1175.3091155569	C[C@H]1([C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)OC[C@@H]9([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC3(\C(C2(\C=C(C(\O)=C(/C=2)\O)\O))=[O+]C4(\C(/C=3)=C(/C=C(/C=4)/O[C@@H]8(O[C@H](COC(=O)C7(\C=C/C(/O[C@@H]6(O[C@H](COC(=O)C5(\C=C/C(/O)=C\C=5))[C@@H](O)[C@H](O)[C@@H](O)6))=C\C=7))[C@@H](O)[C@H](O)[C@@H](O)8))\[O-])))O9))		YODABPUZPVYDEF-CIBWSIAMSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Anthocyanidin-7-O-Glycosides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4664	CPD-4664	(+)-5- epi -aristolochene	204.1878007704					C15H24			plantcyc <https://plantcyc.org/>	5-epiaristolochene	204.1878007704	C=C([C@H]2(C[C@@]1([C@@H](CCCC/1=C\C2)C)C))C		YONHOSLUBQJXPR-UMVBOHGHSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10900	CPD-10900	isorhamnetin 3-sulfate	396.0151172962					C16H10O10S			plantcyc <https://plantcyc.org/>	3' methylquercetin 3-sulphate // isorhamnetin 3-sulphate	396.0151172962	COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(/C=C(/C=C(C(\C(=O)C(/OS(=O)(=O)[O-])=2)=3)/O)/[O-])))		CZFNXFXZXWDYMZ-UHFFFAOYSA-L	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	3'-O-methylated flavonoids	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DITHIOTHREITOL	DITHIOTHREITOL	L-dithiothreitol	154.0122209452					C4H10O2S2			plantcyc <https://plantcyc.org/>	L-DTT // L-threo-1,4-dimercapto-2,3-butanediol // L-1,4-disulfanylbutane-2,3-diol // L-1,4-dithiothreitol	154.0122209452	C(S)[C@H](O)[C@@H](O)CS		VHJLVAABSRFDPM-IMJSIDKUSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	1,2-diols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18641	CPD-18641	tomatidine galactoside	577.3978531254					C33H55NO7			plantcyc <https://plantcyc.org/>		577.3978531254	C[C@H]7(CC[C@@]1(O[C@@H]6([C@H]([C@H](C)1)[C@]5(C)([C@H]([C@H]4([C@@H]([C@]3(C)([C@H](C[C@@H](O[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2))CC3)CC4))CC5))C6)))(NC7))		JDRMNHOIHYWSFN-JFUMCEBXSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Steroidal saponins	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18686	CPD-18686	O -methyl-4- O -[2- O -methyl-alpha-L-fucopyranosyl-(1->3)-alpha-L-rhamnopyranosyl-(1->3)-2- O -methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate	618.2523706797					C28H42O15			plantcyc <https://plantcyc.org/>		618.2523706797	C[C@H]4([C@@H](O)[C@@H](O)[C@H](OC)[C@H](O[C@H]3([C@@H](O)[C@H](O[C@H]2([C@@H](OC)[C@H](OC1(\C=C/C(/C(OC)=O)=C\C=1))O[C@@H](C)[C@H](O)2))O[C@@H](C)[C@H](O)3))O4)		LPVDUZISXSXHBM-DMGADHFWSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4141	CPD-4141	24-methyldesmosterol	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>		398.3548660987	CC(C)=C(C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		YTFTXKBJICNYCV-PXBBAZSNSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16357	CPD-16357	N -(hexacosanoyl)-phytosphingosine	695.6791603505					C44H89NO4			plantcyc <https://plantcyc.org/>	cer2_26 // ceramide-2 (phytosphingosine:N-C26:0) // N -(hexacosanoyl)-4-hydroxysphinganine // ceramide B (C26) // ceramide-2 (C26) // ceramide N(C26:0)P(C:18:0)	695.6791603505	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H]([C@H](O)CCCCCCCCCCCCCC)O		GKRXVCWVXYHWOD-KZRDWULCSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Secondary alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-225	CPD-225	trans -aconitate	174.0164379252					C6H3O6			plantcyc <https://plantcyc.org/>	trans -aconitic acid // ( E )-prop-1-ene-1,2,3-tricarboxylate	174.0164379252	C([O-])(=O)/C=C(CC([O-])=O)/C([O-])=O		GTZCVFVGUGFEME-HNQUOIGGSA-K	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Tricarboxylic acids and derivatives	Tricarboxylic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-2472	CPD0-2472	( R )-NADHX	683.135336383					C21H29N7O15P2			plantcyc <https://plantcyc.org/>	(6 R )-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	683.135336383	C1(/N([C@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))		IDBZKGQRLBFUFQ-MTKBYBFRSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine nucleotide sugars	Purine nucleotide sugars	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
THIAMINE-P	THIAMINE-P	thiamine phosphate	346.0864623191					C12H16N4O4PS			plantcyc <https://plantcyc.org/>	TMP // thiamin monophosphate // thiamin phosphate // thiamin-P // thiamine-Pi // ThP // thiamine monophosphate	346.0864623191	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)[O-])=2)		HZSAJDVWZRBGIF-UHFFFAOYSA-M	Organic compounds	Organoheterocyclic compounds	Diazines	Pyrimidines and pyrimidine derivatives	Thiamine phosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7016	CPD-7016	7 1 -hydroxychlorophyll a	908.5302279646					C55H71N4O6MG			plantcyc <https://plantcyc.org/>		908.5302279646	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(/C6(\[C-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/CO)=C(CC)\C(/C=C(C(\C)=1)\2)=N/3))=4)5))=6)))=N\7)))		GTDBMSHAERJYQW-YKKLGNEQSA-M	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives	Metallotetrapyrroles	Metallotetrapyrroles	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
BISOHMYR-GLC	BISOHMYR-GLC	lipid A disaccharide ( E. coli )	1324.8876311033					C68H127N2O20P			plantcyc <https://plantcyc.org/>	2,3-bis-(3-hydroxytetradecanoyl)-beta-D-glucosaminyl-(beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate // 2,3-bis(3-hydroxymyristoyl)-beta-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxymyristoyl)-alpha-D-glucosaminyl 1-phosphate // 2'-3'-diacyl-GlcN(beta-1'-6)2,3-diacyl-GlcN-1-P // 2,3,2',3'-tetrakis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-alpha-D-glucosamine 1-phosphate // 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-2,3-bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl 1-phosphate // [2- N ,3- O -bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl]-(1 -> 6)-[2- N ,3- O -bis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl phosphate] // tetraacyldisaccharide-1-phosphate	1324.8876311033	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O		HLDJGHAAKRKPAV-QDORLFPLSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Acylaminosugars	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12085	CPD-12085	(L-cysteinyl)adenylate	450.0722688179					C13H19N6O8PS			plantcyc <https://plantcyc.org/>	L-cysteine-AMP // L-cysteinyl-adenylate	450.0722688179	C(OP(OC(=O)[C@H](CS)[NH3+])(=O)[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)		CHQCHJWWSCSGOJ-MACXSXHHSA-N	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	5'-acylphosphoadenosines	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
OXOPENTENOATE	OXOPENTENOATE	2-oxopent-4-enoate	114.0316940589					C5H5O3			plantcyc <https://plantcyc.org/>	2-oxo-4-pentenoate // 2-oxopentenoate // 2-keto-4-pentenoate // oxopent-4-enoate // 2-keto-4-pentenoic acid // 2-ketopent-4-enoic acid	114.0316940589	C=CCC(=O)C(=O)[O-]		NOXRYJAWRSNUJD-UHFFFAOYSA-M	Organic compounds	Organic acids and derivatives	Keto acids and derivatives	Short-chain keto acids and derivatives	Short-chain keto acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	phosphoribulosylformimino-AICAR-phosphate	577.08223818					C15H21N5O15P2			plantcyc <https://plantcyc.org/>	5-[(5-phospho-1-deoxy-beta-D-ribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide // N-(5'-phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide // phosphoribulosylformiminoAICAR-phosphate // phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribotide phosphate // phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide phosphate // PRFAR // N-(5'phospho-D-1'-ribulosylformimino)-5-amino-1-(5-phosphoribosyl)-4-imidazolecarboxamide // phosphoribulosylformimino-AICAR-P	577.08223818	C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)C(=O)C/N=C/NC1(\N(\C=N/C(\C(=O)N)=1)[C@@H]2(O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)2))		BLKFNHOCHNCLII-GHVQHMAVSA-J	Organic compounds	Nucleosides, nucleotides, and analogues	Imidazole ribonucleosides and ribonucleotides	1-ribosyl-imidazolecarboxamides	1-ribosyl-imidazolecarboxamides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-19816	CPD-19816	cis -12-sulfojasmonate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>		306.0773236225	C(OS(=O)(=O)[O-])C\C=C/C[C@@H]1(C(=O)CC[C@@H]1CC([O-])=O)		MLUJBNROAVANKK-SZXTZRQCSA-L	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-263	CPD-263	(-)-trans-isopiperitenol	152.1201151357					C10H16O			plantcyc <https://plantcyc.org/>		152.1201151357	C=C(C)[C@H]1(CCC(/C)=C/[C@H](O)1)		OLAKPNFIICOONC-ZJUUUORDSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Monoterpenoids	Menthane monoterpenoids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14940	CPD-14940	7,3',5'-trimethylmyricetin	360.0845174904					C18H16O8			plantcyc <https://plantcyc.org/>	myricetin 7,3',5'-trimethyl ether	360.0845174904	COC2(\C=C(C3(\C(=O)C(/O)=C(C1(\C=C(C(\O)=C(/C=1)\OC)\OC))\OC(/C=2)=3))\O)		JWXGGDYYTFLUNW-UHFFFAOYSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavones	Flavonols	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
3-B-D-GALACTOSYL-SN-GLYCEROL	3-B-D-GALACTOSYL-SN-GLYCEROL	3-beta-D-galactosyl-sn-glycerol	254.1001675546					C9H18O8			plantcyc <https://plantcyc.org/>	2-(2,3-dihydroxypropoxy)-6-(hydroxymethyl)tetrahydropyran-3,4,5- triol	254.1001675546	C(O[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)CO		NHJUPBDCSOGIKX-NTXXKDEISA-N	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosylglycerols	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14273	CPD-14273	3-oxolignoceroyl-CoA	1131.4493390222					C45H76N7O18P3S			plantcyc <https://plantcyc.org/>	3-oxotetracosanoyl-CoA	1131.4493390222	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O		JJSJTIWFKNSCHC-JBKAVQFISA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Very-long-chain 3-oxoacyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DELTA1-PIPERIDEINE-2-CARBOXYLATE	DELTA1-PIPERIDEINE-2-CARBOXYLATE	1-piperideine-2-carboxylate	127.0633285383					C6H8NO2			plantcyc <https://plantcyc.org/>	1,2-didehydropiperidine-2-carboxylate // &Delta; 1 -piperideine-2-carboxylate	127.0633285383	C1(/N=C(CCC1)/C(=O)[O-])		GEJXSVNGWOSZPC-UHFFFAOYSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12938	CPD-12938	(3a S )-jadomycin A	419.1368874119					C24H21NO6			plantcyc <https://plantcyc.org/>		419.1368874119	CC[C@H](C)[C@H]1(C(=O)O[C@@H]2(N1C4(\C(=O)C5(/C(/O)=C\C=C/C(/C(=O)C(\C3(C\2=C\C(/C)=C/C(O)=3))=4)=5))))		AVMSKCRHMKXYOO-JNVIWZAMSA-N	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Benzoquinolines	Phenanthridines and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-KETO-6-AMINO-CAPROATE	2-KETO-6-AMINO-CAPROATE	6-amino-2-oxohexanoate	145.0738932246					C6H11NO3			plantcyc <https://plantcyc.org/>	2-keto-6-aminocaproate // 2-oxo-6-aminocaproate // alpha-keto-epsilon-aminocaproate // alpha-keto-epsilon-aminohexanoate // alpha-ketolysine	145.0738932246	C(CC(=O)C(=O)[O-])CC[NH3+]		GWENQMVPLJAMAE-UHFFFAOYSA-N	Organic compounds	Organic acids and derivatives	Keto acids and derivatives	Medium-chain keto acids and derivatives	Medium-chain keto acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7610	CPD-7610	soyasapogenol B	458.3759954713					C30H50O3			plantcyc <https://plantcyc.org/>	24-hydroxysophoradiol // (3beta,22beta)-olean-12-ene-3,22,24-triol	458.3759954713	C[C@@]4(CC5(C2(\[C@]([C@@]1(CCC3([C@](CO)(C)[C@H](CC[C@](C1C\C=2)3C)O))C)(CC[C@@]([C@@H](C4)O)5C)C)))C		YOQAQNKGFOLRGT-FNBSVUNXSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
