reaction_id	PlantCyc.ID	side
CERAMIDE-KINASE-RXN	ATP	left
CERAMIDE-KINASE-RXN	CPD-502	right
CERAMIDE-KINASE-RXN	ADP	right
CERAMIDE-KINASE-RXN	PROTON	right
RXN-13298	CPD-14275	left
RXN-13298	NADP	left
RXN-13298	CPD-14271	right
RXN-13298	NADPH	right
RXN-13298	PROTON	right
RXN-19359	UDP-GLUCURONATE	left
RXN-19359	BILIRUBIN	left
RXN-19359	BILIRUBIN-GLUCURONOSIDE	right
RXN-19359	UDP	right
RXN-7781	CPD-3141	left
RXN-7781	CPD-4211	left
RXN-7781	CPD-6721	right
RXN-7781	PPI	right
RXN-9193	GERANIAL	left
RXN-9193	CPD-9762	right
RXN-11939	CPD-4125	left
RXN-11939	NADP	left
RXN-11939	CPD-12915	right
RXN-11939	NADPH	right
RXN-11939	PROTON	right
UPPSYN-RXN	Di-trans-poly-cis-polyprenyl-PP	left
UPPSYN-RXN	DELTA3-ISOPENTENYL-PP	left
UPPSYN-RXN	PPI	right
UPPSYN-RXN	Di-trans-poly-cis-polyprenyl-PP	right
RXN-10952	D-MYO-INOSITOL-4-PHOSPHATE	left
RXN-10952	WATER	left
RXN-10952	MYO-INOSITOL	right
RXN-10952	Pi	right
RXN-17347	CPD-17599	left
RXN-17347	OXYGEN-MOLECULE	left
RXN-17347	Red-NADPH-Hemoprotein-Reductases	left
RXN-17347	CPD-18755	right
RXN-17347	WATER	right
RXN-17347	Ox-NADPH-Hemoprotein-Reductases	right
RXN-24164	ACYL-COA	left
RXN-24164	PHYTOL	left
RXN-24164	Fatty-acid-phytyl-esters	right
RXN-24164	CO-A	right
UDP-GLUCURONATE-4-EPIMERASE-RXN	UDP-GLUCURONATE	left
UDP-GLUCURONATE-4-EPIMERASE-RXN	UDP-D-GALACTURONATE	right
RXN-8141	CDPDIACYLGLYCEROL	left
RXN-8141	L-1-PHOSPHATIDYL-GLYCEROL	left
RXN-8141	CARDIOLIPIN	right
RXN-8141	CMP	right
RXN-8141	PROTON	right
3.2.1.49-RXN	A-antigen	left
3.2.1.49-RXN	WATER	left
3.2.1.49-RXN	H-antigen	right
3.2.1.49-RXN	CPD-3604	right
RXN-23597	CPD-14368	left
RXN-23597	CO-A	left
RXN-23597	ATP	left
RXN-23597	CPD-22511	right
RXN-23597	ADP	right
RXN-23597	Pi	right
RXN-13303	CPD-14276	left
RXN-13303	CPD-14281	right
RXN-13303	WATER	right
RXN-9241	CPD-9866	left
RXN-9241	OXYGEN-MOLECULE	left
RXN-9241	NADPH	left
RXN-9241	PROTON	left
RXN-9241	CPD-9870	right
RXN-9241	WATER	right
RXN-9241	NADP	right
3-OXOACYL-ACP-SYNTH-BASE-RXN	ACETYL-ACP	left
3-OXOACYL-ACP-SYNTH-BASE-RXN	MALONYL-ACP	left
3-OXOACYL-ACP-SYNTH-BASE-RXN	PROTON	left
3-OXOACYL-ACP-SYNTH-BASE-RXN	ACP	right
3-OXOACYL-ACP-SYNTH-BASE-RXN	Acetoacetyl-ACPs	right
3-OXOACYL-ACP-SYNTH-BASE-RXN	CARBON-DIOXIDE	right
THIOSULFATE-SULFURTRANSFERASE-RXN	S2O3	left
THIOSULFATE-SULFURTRANSFERASE-RXN	HCN	left
THIOSULFATE-SULFURTRANSFERASE-RXN	PROTON	right
THIOSULFATE-SULFURTRANSFERASE-RXN	SO3	right
THIOSULFATE-SULFURTRANSFERASE-RXN	HSCN	right
RXN-18402	CPD-19760	left
RXN-18402	GLUTATHIONE	left
RXN-18402	HYDROQUINONE	right
RXN-18402	OXIDIZED-GLUTATHIONE	right
RXN-22206	CPD-24184	left
RXN-22206	FERROCYTOCHROME-B5	left
RXN-22206	OXYGEN-MOLECULE	left
RXN-22206	PROTON	left
RXN-22206	CPD-24185	right
RXN-22206	FERRICYTOCHROME-B5	right
RXN-22206	WATER	right
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	FARNESYL-PP	left
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	DELTA3-ISOPENTENYL-PP	left
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	ALL-TRANS-HEPTAPRENYL-DIPHOSPHATE	right
TRANS-HEXAPRENYLTRANSTRANSFERASE-RXN	PPI	right
RXN-24178	Wound-RNA	left
RXN-24178	ATP	left
RXN-24178	WATER	left
RXN-24178	Unwound-RNA	right
RXN-24178	ADP	right
RXN-24178	Pi	right
RXN-24178	PROTON	right
FERRIC-CHELATE-REDUCTASE-RXN	Fe2-siderophores	left
FERRIC-CHELATE-REDUCTASE-RXN	NAD	left
FERRIC-CHELATE-REDUCTASE-RXN	PROTON	left
FERRIC-CHELATE-REDUCTASE-RXN	Fe3-siderophores	right
FERRIC-CHELATE-REDUCTASE-RXN	NADH	right
GERANIOL-DEHYDROGENASE-RXN	GERANIOL	left
GERANIOL-DEHYDROGENASE-RXN	NADP	left
GERANIOL-DEHYDROGENASE-RXN	GERANIAL	right
GERANIOL-DEHYDROGENASE-RXN	NADPH	right
GERANIOL-DEHYDROGENASE-RXN	PROTON	right
RXN-7577	PROTON	left
RXN-7577	P-COUMAROYL-COA	left
RXN-7577	WATER	left
RXN-7577	MALONYL-COA	left
RXN-7577	CO-A	right
RXN-7577	CARBON-DIOXIDE	right
RXN-7577	CPD-6954	right
RXN-12571	CPD-7672	left
RXN-12571	CO-A	left
RXN-12571	ATP	left
RXN-12571	CPD-13546	right
RXN-12571	AMP	right
RXN-12571	PPI	right
RXN-24665	CPD-27276	left
RXN-24665	Acceptor	left
RXN-24665	CPD-27277	right
RXN-24665	Donor-H2	right
RXN4FS-12	GDP-L-GALACTOSE	left
RXN4FS-12	MANNOSE-1P	left
RXN4FS-12	GDP-MANNOSE	right
RXN4FS-12	CPDQT-4	right
2.5.1.32-RXN	GERANYLGERANYL-PP	left
2.5.1.32-RXN	CPD-464	right
2.5.1.32-RXN	PPI	right
DISULFOXRED-RXN	Oxidized-Disulfide-Carrier-Proteins	left
DISULFOXRED-RXN	Protein-Red-Disulfides	left
DISULFOXRED-RXN	Reduced-Disulfide-Carrier-Proteins	right
DISULFOXRED-RXN	Protein-Ox-Disulfides	right
RXN-18703	TUM1-S-sulfanylcysteine	left
RXN-18703	Red-Thioredoxin	left
RXN-18703	TUM1-L-cysteine	right
RXN-18703	HS	right
RXN-18703	Ox-Thioredoxin	right
RXN-21400	L-DEHYDRO-ASCORBATE	left
RXN-21400	WATER	left
RXN-21400	CPD-334	right
RXN66-555	4-P-PANTOTHENATE	left
RXN66-555	CYS	left
RXN66-555	ATP	left
RXN66-555	PROTON	right
RXN66-555	R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	right
RXN66-555	PPI	right
RXN66-555	AMP	right
GLUCONOLACT-RXN	GLC-D-LACTONE	left
GLUCONOLACT-RXN	WATER	left
GLUCONOLACT-RXN	PROTON	right
GLUCONOLACT-RXN	GLUCONATE	right
RXN-8302	CPD-2188	left
RXN-8302	OXYGEN-MOLECULE	left
RXN-8302	Reduced-ferredoxins	left
RXN-8302	PROTON	left
RXN-8302	CPD-8077	right
RXN-8302	WATER	right
RXN-8302	Oxidized-ferredoxins	right
RXN-12583	PROTON	left
RXN-12583	PYRUVATE	left
RXN-12583	THIAMINE-PYROPHOSPHATE	left
RXN-12583	2-ALPHA-HYDROXYETHYL-THPP	right
RXN-12583	CARBON-DIOXIDE	right
RXN-20783	CPD-6562	left
RXN-20783	2-KETOGLUTARATE	left
RXN-20783	OXYGEN-MOLECULE	left
RXN-20783	CPD-22323	right
RXN-20783	SUC	right
RXN-20783	CARBON-DIOXIDE	right
PREPHENATE-ASP-TRANSAMINE-RXN	CPD-659	left
PREPHENATE-ASP-TRANSAMINE-RXN	OXALACETIC_ACID	left
PREPHENATE-ASP-TRANSAMINE-RXN	PREPHENATE	right
PREPHENATE-ASP-TRANSAMINE-RXN	L-ASPARTATE	right
RXN-22711	CHORISMATE	left
RXN-22711	AMMONIA	left
RXN-22711	PROTON	left
RXN-22711	CPD-9517	right
RXN-22711	WATER	right
RXN-7904	Long-Chain-Fatty-Acids	left
RXN-7904	CO-A	left
RXN-7904	ATP	left
RXN-7904	Long-Chain-Acyl-CoAs	right
RXN-7904	PPI	right
RXN-7904	AMP	right
RXN-17121	S-ADENOSYLMETHIONINE	left
RXN-17121	Protein-L-Arginines	left
RXN-17121	ADENOSYL-HOMO-CYS	right
RXN-17121	Protein-N-omega-dimethyl-arginine	right
RXN-17121	PROTON	right
RXN-4734	CPD-12575	left
RXN-4734	CPD-4441	left
RXN-4734	PROTON	right
RXN-4734	CPD-4619	right
RXN-4734	UDP	right
RXN-13956	S-ADENOSYLMETHIONINE	left
RXN-13956	5prime-hydroxy-3priime-methoxyflavonoids	left
RXN-13956	ADENOSYL-HOMO-CYS	right
RXN-13956	35-di-O-methylflavonoids	right
RXN-1727	CPD-2185	left
RXN-1727	OXYGEN-MOLECULE	left
RXN-1727	Reduced-ferredoxins	left
RXN-1727	PROTON	left
RXN-1727	CPD-2186	right
RXN-1727	WATER	right
RXN-1727	Oxidized-ferredoxins	right
HOMOCYSMETB12-RXN	HOMO-CYS	left
HOMOCYSMETB12-RXN	5-METHYL-THF-GLU-N	left
HOMOCYSMETB12-RXN	MET	right
HOMOCYSMETB12-RXN	THF-GLU-N	right
RXN-22010	CPD-23987	left
RXN-22010	NADP	left
RXN-22010	CPD-23984	right
RXN-22010	NADPH	right
RXN-22010	PROTON	right
RXN-20687	Red-Glutaredoxins	left
RXN-20687	Alkyl-Hydro-Peroxides	left
RXN-20687	Ox-Glutaredoxins	right
RXN-20687	WATER	right
RXN-20687	Alcohols	right
RXN-7952	CPD-409	left
RXN-7952	WATER	left
RXN-7952	GLYCEROL	right
RXN-7952	Fatty-Acids	right
RXN-7952	PROTON	right
RXN-9632	Palmitoyl-ACPs	left
RXN-9632	MALONYL-ACP	left
RXN-9632	PROTON	left
RXN-9632	3-oxo-stearoyl-ACPs	right
RXN-9632	CARBON-DIOXIDE	right
RXN-9632	ACP	right
RXN-6524	PROTON	left
RXN-6524	CPD-10332	left
RXN-6524	2-KETOGLUTARATE	left
RXN-6524	OXYGEN-MOLECULE	left
RXN-6524	CPD-6203	right
RXN-6524	SUC	right
RXN-6524	CARBON-DIOXIDE	right
RXN-6524	WATER	right
RXN-18917	Man7GlcNAc2-protein-A123B3	left
RXN-18917	WATER	left
RXN-18917	Man6GlcNAc2-protein-A123	right
RXN-18917	CPD-12601	right
RXN-14917	S-ADENOSYLMETHIONINE	left
RXN-14917	CPD-11712	left
RXN-14917	ADENOSYL-HOMO-CYS	right
RXN-14917	CPD-15834	right
RXN-14917	PROTON	right
HOMOSERKIN-RXN	HOMO-SER	left
HOMOSERKIN-RXN	ATP	left
HOMOSERKIN-RXN	PROTON	right
HOMOSERKIN-RXN	O-PHOSPHO-L-HOMOSERINE	right
HOMOSERKIN-RXN	ADP	right
RXN0-7192	BIOTIN	left
RXN0-7192	ATP	left
RXN0-7192	PROTON	left
RXN0-7192	BIO-5-AMP	right
RXN0-7192	PPI	right
EPOXIDE-HYDROLASE-RXN	WATER	left
EPOXIDE-HYDROLASE-RXN	AN-EPOXIDE	left
EPOXIDE-HYDROLASE-RXN	glycols	right
EPOXIDE-HYDROLASE-RXN	Glycols	right
RXN-10454	CPD-11232	left
RXN-10454	CPD-11259	right
RXN-24664	CPD-27269	left
RXN-24664	Acceptor	left
RXN-24664	CPD-27268	right
RXN-24664	Donor-H2	right
CARBOXYMETHYLENEBUTENOLIDASE-RXN	4-CARBOXYMETHYLENEBUT-2-EN-4-OLIDE	left
CARBOXYMETHYLENEBUTENOLIDASE-RXN	WATER	left
CARBOXYMETHYLENEBUTENOLIDASE-RXN	PROTON	right
CARBOXYMETHYLENEBUTENOLIDASE-RXN	CPD-294	right
RXN-13718	CPD-474	left
RXN-13718	OXYGEN-MOLECULE	left
RXN-13718	Red-NADPH-Hemoprotein-Reductases	left
RXN-13718	CPD-7087	right
RXN-13718	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13718	WATER	right
RXN-8909	CPD-9307	left
RXN-8909	CPD-9304	right
RXN-8909	2-AMINOACRYLATE	right
6-PHOSPHOFRUCTO-2-KINASE-RXN	FRUCTOSE-6P	left
6-PHOSPHOFRUCTO-2-KINASE-RXN	ATP	left
6-PHOSPHOFRUCTO-2-KINASE-RXN	PROTON	right
6-PHOSPHOFRUCTO-2-KINASE-RXN	CPD-535	right
6-PHOSPHOFRUCTO-2-KINASE-RXN	ADP	right
2.1.1.139-RXN	S-ADENOSYLMETHIONINE	left
2.1.1.139-RXN	3-DEMETHYLSTAUROSPORINE	left
2.1.1.139-RXN	STAUROSPORINE	right
2.1.1.139-RXN	ADENOSYL-HOMO-CYS	right
2.1.1.139-RXN	PROTON	right
RXN1F-164	CPD1F-120	left
RXN1F-164	OXYGEN-MOLECULE	left
RXN1F-164	2-KETOGLUTARATE	left
RXN1F-164	PROTON	right
RXN1F-164	CPD1F-134	right
RXN1F-164	CARBON-DIOXIDE	right
RXN1F-164	SUC	right
RXN-17879	L-Glutaminyl-Peptides	left
RXN-17879	WATER	left
RXN-17879	L-Glutamyl-Peptides	right
RXN-17879	AMMONIUM	right
RXN-22697	L-Cysteine-Desulfurase-persulfide	left
RXN-22697	MOCS3-Cysteine	left
RXN-22697	Cysteine-Desulfurase-L-cysteine	right
RXN-22697	MOCS3-Cysteine-Persulfide	right
RXN-16121	CPD-17373	left
RXN-16121	WATER	left
RXN-16121	CPD-17375	right
RXN-16121	Pi	right
RXN1F-143	CPD1F-95	left
RXN1F-143	Red-NADPH-Hemoprotein-Reductases	left
RXN1F-143	OXYGEN-MOLECULE	left
RXN1F-143	CPD-695	right
RXN1F-143	Ox-NADPH-Hemoprotein-Reductases	right
RXN1F-143	WATER	right
GCVP-RXN	GLY	left
GCVP-RXN	PROTEIN-LIPOYLLYSINE	left
GCVP-RXN	PROTON	left
GCVP-RXN	AMINOMETHYLDIHYDROLIPOYL-GCVH	right
GCVP-RXN	CARBON-DIOXIDE	right
NADH-DEHYDROG-A-RXN	NADH	left
NADH-DEHYDROG-A-RXN	PROTON	left
NADH-DEHYDROG-A-RXN	Ubiquinones	left
NADH-DEHYDROG-A-RXN	PROTON	right
NADH-DEHYDROG-A-RXN	NAD	right
NADH-DEHYDROG-A-RXN	Ubiquinols	right
GLUC1PURIDYLTRANS-RXN	PROTON	left
GLUC1PURIDYLTRANS-RXN	GLC-1-P	left
GLUC1PURIDYLTRANS-RXN	UTP	left
GLUC1PURIDYLTRANS-RXN	CPD-12575	right
GLUC1PURIDYLTRANS-RXN	PPI	right
RXN-18735	CPD-261	left
RXN-18735	OXYGEN-MOLECULE	left
RXN-18735	Red-NADPH-Hemoprotein-Reductases	left
RXN-18735	CPD-20030	right
RXN-18735	WATER	right
RXN-18735	Ox-NADPH-Hemoprotein-Reductases	right
TRANS-RXN0-460	UREA	left
TRANS-RXN0-460	UREA	right
TETRAHYDROBERBERINE-OXIDASE-RXN	PROTON	left
TETRAHYDROBERBERINE-OXIDASE-RXN	OXYGEN-MOLECULE	left
TETRAHYDROBERBERINE-OXIDASE-RXN	S-TETRAHYDROBERBERINE	left
TETRAHYDROBERBERINE-OXIDASE-RXN	HYDROGEN-PEROXIDE	right
TETRAHYDROBERBERINE-OXIDASE-RXN	BERBERINE	right
RXN-11932	CPD-12908	left
RXN-11932	OXYGEN-MOLECULE	left
RXN-11932	FERROCYTOCHROME-B5	left
RXN-11932	PROTON	left
RXN-11932	CPD-12909	right
RXN-11932	FERRICYTOCHROME-B5	right
RXN-11932	WATER	right
RXN-1321	OXYGEN-MOLECULE	left
RXN-1321	LINOLENIC_ACID	left
RXN-1321	CPD-725	right
RXN-11536	CPD-715	left
RXN-11536	OXYGEN-MOLECULE	left
RXN-11536	Red-NADPH-Hemoprotein-Reductases	left
RXN-11536	CPD-17421	right
RXN-11536	WATER	right
RXN-11536	Ox-NADPH-Hemoprotein-Reductases	right
RXN1F-169	CPD1F-96	left
RXN1F-169	OXYGEN-MOLECULE	left
RXN1F-169	2-KETOGLUTARATE	left
RXN1F-169	PROTON	right
RXN1F-169	CPD1F-140	right
RXN1F-169	CARBON-DIOXIDE	right
RXN1F-169	SUC	right
RXN-18342	CPD-19720	left
RXN-18342	OXYGEN-MOLECULE	left
RXN-18342	PROTON	left
RXN-18342	CPD-19719	right
RXN-18342	CARBON-MONOXIDE	right
RXN-18342	WATER	right
RXN-10958	1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH	left
RXN-10958	WATER	left
RXN-10958	1-PHOSPHATIDYL-1D-MYO-INOSITOL-5-PHOSPHA	right
RXN-10958	Pi	right
3.2.1.14-RXN	CHITIN	left
3.2.1.14-RXN	WATER	left
3.2.1.14-RXN	Chitodextrins	right
RXN-6384	3-HYDROXY-PROPIONYL-COA	left
RXN-6384	WATER	left
RXN-6384	PROTON	right
RXN-6384	3-HYDROXY-PROPIONATE	right
RXN-6384	CO-A	right
RXN-14535	n-Alkanals	left
RXN-14535	NADP	left
RXN-14535	Alk-2-enals	right
RXN-14535	NADPH	right
RXN-14535	PROTON	right
3-OXOADIPATE-ENOL-LACTONASE-RXN	WATER	left
3-OXOADIPATE-ENOL-LACTONASE-RXN	3-OXOADIPATE-ENOL-LACTONE	left
3-OXOADIPATE-ENOL-LACTONASE-RXN	PROTON	right
3-OXOADIPATE-ENOL-LACTONASE-RXN	3-KETO-ADIPATE	right
RXN-9205	S-ADENOSYLMETHIONINE	left
RXN-9205	CPD-12118	left
RXN-9205	CPD-12126	right
RXN-9205	ADENOSYL-HOMO-CYS	right
RXN-9205	PROTON	right
RXN-7737	LL-DIAMINOPIMELATE	left
RXN-7737	2-KETOGLUTARATE	left
RXN-7737	DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	right
RXN-7737	GLT	right
RXN-7737	WATER	right
RXN-7737	PROTON	right
RXN-8306	CPD-2189	left
RXN-8306	OXYGEN-MOLECULE	left
RXN-8306	Reduced-ferredoxins	left
RXN-8306	PROTON	left
RXN-8306	CPD-8080	right
RXN-8306	WATER	right
RXN-8306	Oxidized-ferredoxins	right
MALTODEXGLUCOSID-RXN	1-4-alpha-D-Glucan	left
MALTODEXGLUCOSID-RXN	WATER	left
MALTODEXGLUCOSID-RXN	1-4-alpha-D-Glucan	right
MALTODEXGLUCOSID-RXN	Glucopyranose	right
RXN-7703	NADPH	left
RXN-7703	WATER	left
RXN-7703	NADH	right
RXN-7703	Pi	right
RXN-698	CPD-7424	left
RXN-698	OXYGEN-MOLECULE	left
RXN-698	CPD-7279	right
RXN-698	CPD1F-4	right
RXN-8508	CPD-8691	left
RXN-8508	Red-NADPH-Hemoprotein-Reductases	left
RXN-8508	OXYGEN-MOLECULE	left
RXN-8508	CPD-8692	right
RXN-8508	Ox-NADPH-Hemoprotein-Reductases	right
RXN-8508	WATER	right
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	Plastoquinols	left
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	Oxidized-Plastocyanins	left
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	PROTON	left
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	PLASTOQUINONE	right
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	PROTON	right
PLASTOQUINOL--PLASTOCYANIN-REDUCTASE-RXN	Plastocyanin-Reduced	right
RXN-11408	CPD-12373	left
RXN-11408	CPD-12374	left
RXN-11408	56-DIHYDROXYINDOLE-2-CARBOXYLATE	left
RXN-11408	DIHYDROXYINDOLE	left
RXN-11408	CPD-12378	right
3.1.3.52-RXN	WATER	left
3.1.3.52-RXN	Phospho-3-Methyl-2-Oxobut-Dehydrogenases	left
3.1.3.52-RXN	Pi	right
3.1.3.52-RXN	3-Methyl-2-Oxobut-Dehydrogenases	right
RXN-13072	2-KETO-GLUTARAMATE	left
RXN-13072	WATER	left
RXN-13072	2-KETOGLUTARATE	right
RXN-13072	AMMONIUM	right
RXN-11026	Saturated-Fatty-Acyl-CoA	left
RXN-11026	OXYGEN-MOLECULE	left
RXN-11026	TRANS-D2-ENOYL-COA	right
RXN-11026	HYDROGEN-PEROXIDE	right
RXN-8025	CPD1F-129	left
RXN-8025	OXYGEN-MOLECULE	left
RXN-8025	Reduced-ferredoxins	left
RXN-8025	PROTON	left
RXN-8025	CPD-7409	right
RXN-8025	WATER	right
RXN-8025	Oxidized-ferredoxins	right
DIHYDRODIPICSYN-RXN	PYRUVATE	left
DIHYDRODIPICSYN-RXN	L-ASPARTATE-SEMIALDEHYDE	left
DIHYDRODIPICSYN-RXN	CPD-14443	right
DIHYDRODIPICSYN-RXN	WATER	right
DIHYDRODIPICSYN-RXN	PROTON	right
RXN-12680	CPD-6948	left
RXN-12680	OXYGEN-MOLECULE	left
RXN-12680	Red-NADPH-Hemoprotein-Reductases	left
RXN-12680	CPD-13667	right
RXN-12680	WATER	right
RXN-12680	Ox-NADPH-Hemoprotein-Reductases	right
RXN-4144	CPD-4081	left
RXN-4144	NADP	left
RXN-4144	ALPHA-METHYL-5-ALPHA-ERGOSTA	right
RXN-4144	NADPH	right
RXN-4144	PROTON	right
RXN-15149	CPD-68	left
RXN-15149	CPD-15056	right
RXN-969	GLYCOLLATE	left
RXN-969	OXYGEN-MOLECULE	left
RXN-969	GLYOX	right
RXN-969	HYDROGEN-PEROXIDE	right
RXN-19646	FLAVANONES	left
RXN-19646	Red-NADPH-Hemoprotein-Reductases	left
RXN-19646	OXYGEN-MOLECULE	left
RXN-19646	Flavones	right
RXN-19646	Ox-NADPH-Hemoprotein-Reductases	right
RXN-19646	WATER	right
RXN-7598	S-ADENOSYLMETHIONINE	left
RXN-7598	7-METHYLXANTHINE	left
RXN-7598	PROTON	right
RXN-7598	3-7-DIMETHYLXANTHINE	right
RXN-7598	ADENOSYL-HOMO-CYS	right
RXN-8693	CPD-8917	left
RXN-8693	13-HYDROXYLUPININE	right
RXN-8509	CPD-8692	left
RXN-8509	CPD-8693	right
RXN-8509	WATER	right
RXN-3584	CPD-12575	left
RXN-3584	DAIDZEIN	left
RXN-3584	PROTON	right
RXN-3584	CPD-3424	right
RXN-3584	UDP	right
RXN-20434	CPD-22131	left
RXN-20434	NAD	left
RXN-20434	CPD-22132	right
RXN-20434	NADH	right
RXN-20434	CARBON-DIOXIDE	right
RXN-3482	PYRUVATE	left
RXN-3482	HYDROXYLAMINE	left
RXN-3482	CPD-3344	right
RXN-3482	WATER	right
RXN-18922	Man9GlcNAc2-proteins	left
RXN-18922	WATER	left
RXN-18922	Man8-GlcNAc2-protein-A123B12	right
RXN-18922	CPD-12601	right
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	OH-ACYL-ACP	left
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	TRANS-D2-ENOYL-ACP	right
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	WATER	right
RXN0-7080	CTP	left
RXN0-7080	CPD-12377	left
RXN0-7080	5-HYDROXY-CTP	right
RXN0-7080	WATER	right
RXN-4320	CPD-4222	left
RXN-4320	MALONYL-COA	left
RXN-4320	CPD-4223	right
RXN-4320	CO-A	right
RXN-18958	CPD-20421	left
RXN-18958	CPD-7850	right
RXN-18958	WATER	right
RXN-11852	ACETYL-COA	left
RXN-11852	CIS-3-HEXENOL	left
RXN-11852	CPD-12846	right
RXN-11852	CO-A	right
URKI-RXN	URIDINE	left
URKI-RXN	GTP	left
URKI-RXN	PROTON	right
URKI-RXN	UMP	right
URKI-RXN	GDP	right
RXN0-901	XANTHINE	left
RXN0-901	NAD	left
RXN0-901	WATER	left
RXN0-901	URATE	right
RXN0-901	NADH	right
RXN0-901	PROTON	right
RXN-24916	CPD-9865	left
RXN-24916	OXYGEN-MOLECULE	left
RXN-24916	Reduced-ferredoxins	left
RXN-24916	PROTON	left
RXN-24916	CPD-9869	right
RXN-24916	WATER	right
RXN-24916	Oxidized-ferredoxins	right
RXN-18095	CPD-12575	left
RXN-18095	CPD-12702	left
RXN-18095	CPD-553	right
RXN-18095	UDP	right
RXN-18095	PROTON	right
RXN-7835	Trans-3-enoyl-CoAs	left
RXN-7835	NADP	left
RXN-7835	2-trans-4-cis-dienoyl-CoAs	right
RXN-7835	NADPH	right
RXN-7835	PROTON	right
RXN-19748	MAL	left
RXN-19748	NAD	left
RXN-19748	PYRUVATE	right
RXN-19748	CARBON-DIOXIDE	right
RXN-19748	NADH	right
RXN-10770	ADP-D-GLUCOSE	left
RXN-10770	WATER	left
RXN-10770	AMP	right
RXN-10770	GLC-1-P	right
RXN-10770	PROTON	right
RXN-4210	CPD-4127	left
RXN-4210	NADP	left
RXN-4210	CPD-4126	right
RXN-4210	NADPH	right
RXN-4210	PROTON	right
RXN-16262	CPD-13381	left
RXN-16262	NADP	left
RXN-16262	CPD-13952	right
RXN-16262	NADPH	right
RXN-16262	PROTON	right
CHORISMATEMUT-RXN	CHORISMATE	left
CHORISMATEMUT-RXN	PREPHENATE	right
RXN-21025	Thiarsahydroxy-ArsC	left
RXN-21025	GLUTATHIONE	left
RXN-21025	PROTON	left
RXN-21025	Thiarsahydroxy-SG-ArsC	right
RXN-21025	WATER	right
RXN-1484	CPD-1961	left
RXN-1484	NADP	left
RXN-1484	WATER	left
RXN-1484	CPD-590	right
RXN-1484	NADPH	right
RXN-1484	PROTON	right
RXN-7978	CPD1F-130	left
RXN-7978	Reduced-ferredoxins	left
RXN-7978	PROTON	left
RXN-7978	OXYGEN-MOLECULE	left
RXN-7978	CPD1F-131	right
RXN-7978	Oxidized-ferredoxins	right
RXN-7978	WATER	right
RXN-15556	S-ubiquitinyl-UAP-E1-L-cysteine	left
RXN-15556	Ubiquitin-carrier-protein-E2-L-cysteine	left
RXN-15556	Ubiquitin-activating-protein-E1-L-cys	right
RXN-15556	S-ubiquitinyl-UCP-E2-L-cysteine	right
RXN-11931	CPD-12907	left
RXN-11931	OXYGEN-MOLECULE	left
RXN-11931	FERROCYTOCHROME-B5	left
RXN-11931	PROTON	left
RXN-11931	CPD-12908	right
RXN-11931	FERRICYTOCHROME-B5	right
RXN-11931	WATER	right
RXN-17890	Charged-ARG-tRNAs	left
RXN-17890	N-terminal-L-cysteine-sulfinate	left
RXN-17890	ARG-tRNAs	right
RXN-17890	L-arginyl-3-sulfino-L-alaninyl-Peptides	right
RXN-17890	PROTON	right
RXN66-14	CPD-8610	left
RXN66-14	NADP	left
RXN66-14	PROTON	right
RXN66-14	CPD-8609	right
RXN66-14	NADPH	right
HYPOXANPRIBOSYLTRAN-RXN	IMP	left
HYPOXANPRIBOSYLTRAN-RXN	PPI	left
HYPOXANPRIBOSYLTRAN-RXN	HYPOXANTHINE	right
HYPOXANPRIBOSYLTRAN-RXN	PRPP	right
RXN-21008	12-hydroxy-styryl-pyrone-1-3Ketide	left
RXN-21008	CPD-6956	right
RXN-21008	Polyketide-ACP-Proteins	right
RXN-21008	PROTON	right
RXN-11377	Sphingoid-1-phosphates	left
RXN-11377	PHOSPHORYL-ETHANOLAMINE	right
RXN-11377	Aldehydes	right
RXN-12292	CPD-7600	left
RXN-12292	NADPH	left
RXN-12292	PROTON	left
RXN-12292	BUTANAL	right
RXN-12292	NADP	right
RXN-18191	CPD-19480	left
RXN-18191	WATER	left
RXN-18191	CPDQT-39	right
RXN-8561	FARNESYL-PP	left
RXN-8561	CPD-8745	right
RXN-8561	PPI	right
RXNQT-4141	GDP-L-GALACTOSE	left
RXNQT-4141	Pi	left
RXNQT-4141	PROTON	right
RXNQT-4141	GDP	right
RXNQT-4141	CPDQT-4	right
RXN-11346	CPD-12303	left
RXN-11346	UDP-N-ACETYL-D-GLUCOSAMINE	left
RXN-11346	PROTON	right
RXN-11346	CPD-12304	right
