reaction_id	PlantCyc.ID	side
RXN-7568	CPD-18334	left
RXN-7568	PHYTYL-PYROPHOSPHATE	left
RXN-7568	PROTON	left
RXN-7568	CPD-6947	right
RXN-7568	PPI	right
RXN-7568	CARBON-DIOXIDE	right
RXN-12731	PROTON	left
RXN-12731	CPD-12025	left
RXN-12731	CPD-13719	right
RXN-12731	CARBON-DIOXIDE	right
RXN-10456	Jasmonic-Acids	left
RXN-10456	PHE	left
RXN-10456	ATP	left
RXN-10456	Jasmonoyl-Phenylalanines	right
RXN-10456	AMP	right
RXN-10456	PPI	right
RXN-10456	PROTON	right
RXN-8780	L-SORBOSONE	left
RXN-8780	CPD-9055	right
RXN-13822	MYRICETIN	left
RXN-13822	CPD-12575	left
RXN-13822	CPD-14843	right
RXN-13822	UDP	right
RXN-13821	CPD-12575	left
RXN-13821	CPD-14839	left
RXN-13821	CPD-14841	right
RXN-13821	UDP	right
RXN-13821	PROTON	right
RXN-14079	CPD-12575	left
RXN-14079	CPD-15077	left
RXN-14079	6C-Glc-2-hydroxyeriodictyol	right
RXN-14079	UDP	right
RXN-14079	PROTON	right
RXN-17350	CPD-18756	left
RXN-17350	OXYGEN-MOLECULE	left
RXN-17350	Red-NADPH-Hemoprotein-Reductases	left
RXN-17350	CPD-18757	right
RXN-17350	WATER	right
RXN-17350	Ox-NADPH-Hemoprotein-Reductases	right
RXN-9251	CPD-9876	left
RXN-9251	CPD-9884	right
RXN-16939	GERANIOL	left
RXN-16939	CPD-12575	left
RXN-16939	CPD-18262	right
RXN-16939	UDP	right
RXN-16939	PROTON	right
RXN18C3-37	CPD-19047	left
RXN18C3-37	ACETYL-COA	left
RXN18C3-37	CPD-19050	right
RXN18C3-37	CO-A	right
RXN-13598	CPD-14592	left
RXN-13598	CPD-12575	left
RXN-13598	CPD-14593	right
RXN-13598	UDP	right
RXN-13598	PROTON	right
RXN-16391	CPD-9406	left
RXN-16391	CPD-17635	right
2.5.1.39-RXN	4-hydroxybenzoate	left
2.5.1.39-RXN	CPD-21340	left
2.5.1.39-RXN	NONAPRENYL-4-HYDROXYBENZOATE	right
2.5.1.39-RXN	PPI	right
RXN-23907	CPD-20105	left
RXN-23907	GLT-tRNAs	left
RXN-23907	Charged-GLT-tRNAs	right
RXN-23907	AMP	right
RXN-23907	PROTON	right
RXNQT-4384	CPD-10269	left
RXNQT-4384	GLYCEROL-3P	left
RXNQT-4384	CPDQT-515	right
RXNQT-4384	CO-A	right
RXN-22790	CPD-15374	left
RXN-22790	GLN	left
RXN-22790	CPD-25248	right
RXN-22790	WATER	right
TRANS-RXN-186	K+	left
TRANS-RXN-186	K+	right
RXN-11281	CPD-12227	left
RXN-11281	PROTON	right
RXN-11281	CPD-12228	right
RXN-11281	HYDROGEN-MOLECULE	right
RXN-18963	CPD-20423	left
RXN-18963	CPD-7852	right
RXN-18963	WATER	right
RXN-24129	CPD-26676	left
RXN-24129	METHYL-GLYOXAL	right
RXN-24129	GLUTATHIONE	right
RXN-3625	CPD-3502	left
RXN-3625	FORMONONETIN	right
RXN-3625	WATER	right
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	WATER	left
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	D-SEDOHEPTULOSE-1-7-P2	left
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	D-SEDOHEPTULOSE-7-P	right
SEDOHEPTULOSE-BISPHOSPHATASE-RXN	Pi	right
RXN-13499	CPD-14492	left
RXN-13499	Red-NADPH-Hemoprotein-Reductases	left
RXN-13499	OXYGEN-MOLECULE	left
RXN-13499	CPD-14493	right
RXN-13499	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13499	WATER	right
RXN-13499	PROTON	right
RXN0-7318	CPD-12763	left
RXN0-7318	NAD	left
RXN0-7318	WATER	left
RXN0-7318	5-AMINOPENTANOATE	right
RXN0-7318	NADH	right
RXN0-7318	PROTON	right
CITSYN-RXN	OXALACETIC_ACID	left
CITSYN-RXN	ACETYL-COA	left
CITSYN-RXN	WATER	left
CITSYN-RXN	PROTON	right
CITSYN-RXN	CIT	right
CITSYN-RXN	CO-A	right
RXN-13940	CPD-7061	left
RXN-13940	CPD-10296	right
RXN-9077	CPD-9568	left
RXN-9077	WATER	left
RXN-9077	CPD-9567	right
RXN-9077	L-ASPARTATE	right
SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN	CPD-12575	left
SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN	CPD-173	left
SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN	PROTON	right
SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN	CPD-1142	right
SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN	UDP	right
RXN-8008	CPD-7390	left
RXN-8008	OXYGEN-MOLECULE	left
RXN-8008	Donor-H2	left
RXN-8008	CPD-7392	right
RXN-8008	WATER	right
RXN-8008	Acceptor	right
RXN-7487	CPD-6882	left
RXN-7487	Red-NADPH-Hemoprotein-Reductases	left
RXN-7487	OXYGEN-MOLECULE	left
RXN-7487	CPD-6886	right
RXN-7487	Ox-NADPH-Hemoprotein-Reductases	right
RXN-7487	WATER	right
RXN-9316	TRYPTAMINE	left
RXN-9316	CPD-9938	right
RXN-8981	CPD-9423	left
RXN-8981	CPD-9424	right
RXN-8981	WATER	right
RXN-12395	CPD1F-114	left
RXN-12395	OXYGEN-MOLECULE	left
RXN-12395	CPD-7207	right
RXN-12395	CPD-13371	right
RXN-12395	GERANIAL	right
RXN18C3-24	SUCROSE	left
RXN18C3-24	ISOBUTYRYL-COA	left
RXN18C3-24	CPD-19017	right
RXN18C3-24	CO-A	right
KETOLACTOSE-RXN	3-KETOLACTOSE	left
KETOLACTOSE-RXN	WATER	left
KETOLACTOSE-RXN	3-Dehydro-D-Galactopyranose	right
KETOLACTOSE-RXN	Glucopyranose	right
RXN-9198	CPD-9773	left
RXN-9198	CPD-9774	right
RXN-9163	CPD-9693	left
RXN-9163	WATER	left
RXN-9163	CPD-9710	right
RXN-9163	CPD-9004	right
RXN-20167	CPD-20734	left
RXN-20167	OXYGEN-MOLECULE	left
RXN-20167	Red-NADPH-Hemoprotein-Reductases	left
RXN-20167	CPD-21761	right
RXN-20167	WATER	right
RXN-20167	Ox-NADPH-Hemoprotein-Reductases	right
UTPHEXPURIDYLYLTRANS-RXN	PROTON	left
UTPHEXPURIDYLYLTRANS-RXN	GALACTOSE-1P	left
UTPHEXPURIDYLYLTRANS-RXN	UTP	left
UTPHEXPURIDYLYLTRANS-RXN	CPD-14553	right
UTPHEXPURIDYLYLTRANS-RXN	PPI	right
RXN-4763	CPD-4562	left
RXN-4763	WATER	left
RXN-4763	PROTON	right
RXN-4763	MALONATE	right
RXN-4763	ONONIN	right
1.14.21.6-RXN	CPD-4186	left
1.14.21.6-RXN	FERROCYTOCHROME-B5	left
1.14.21.6-RXN	OXYGEN-MOLECULE	left
1.14.21.6-RXN	PROTON	left
1.14.21.6-RXN	CPD-4187	right
1.14.21.6-RXN	FERRICYTOCHROME-B5	right
1.14.21.6-RXN	WATER	right
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU	left
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	CPD-13118	left
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	III2-a-Fucosyllactotetraosylceramides	right
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	GDP	right
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	PROTON	right
RXN-13462	CPD-14443	left
RXN-13462	2-3-DIHYDRODIPICOLINATE	right
RXN-13462	WATER	right
RXN18C3-56	UDP-D-XYLOSE	left
RXN18C3-56	CPD-21592	left
RXN18C3-56	CPD-19215	right
RXN18C3-56	UDP	right
RXN18C3-56	PROTON	right
RXN-19975	CPD-21545	left
RXN-19975	CPD-7859	right
RXN-11231	CPD-12193	left
RXN-11231	CPD-12192	right
RXN-11231	PROTON	right
RXN-10763	ADENOSINE_DIPHOSPHATE_RIBOSE	left
RXN-10763	WATER	left
RXN-10763	AMP	right
RXN-10763	RIBOSE-1P	right
RXN-10763	PROTON	right
RXN-12156	CPD-14826	left
RXN-12156	NADP	left
RXN-12156	CPD-17633	right
RXN-12156	NADPH	right
RXN-12156	PROTON	right
RXN-9004	CPD-14553	left
RXN-9004	CPD-9462	left
RXN-9004	PROTON	right
RXN-9004	CPD-9464	right
RXN-9004	UDP	right
RXN-19700	CPD-12575	left
RXN-19700	CPD-15448	left
RXN-19700	CPD-15445	right
RXN-19700	UDP	right
RXN-19700	PROTON	right
RXN-13060	CPD-14076	left
RXN-13060	NADP	left
RXN-13060	NICOTINE	right
RXN-13060	NADPH	right
RXN-13060	PROTON	right
4.2.1.101-RXN	FERULOYL-COA	left
4.2.1.101-RXN	WATER	left
4.2.1.101-RXN	CPD-11881	right
2.4.1.121-RXN	CPD-12575	left
2.4.1.121-RXN	INDOLE_ACETATE_AUXIN	left
2.4.1.121-RXN	CPD-1102	right
2.4.1.121-RXN	UDP	right
RXN-947	CPD1F-95	left
RXN-947	2-KETOGLUTARATE	left
RXN-947	OXYGEN-MOLECULE	left
RXN-947	CPD-475	right
RXN-947	SUC	right
RXN-947	CARBON-DIOXIDE	right
ADENOSINE-NUCLEOSIDASE-RXN	WATER	left
ADENOSINE-NUCLEOSIDASE-RXN	ADENOSINE	left
ADENOSINE-NUCLEOSIDASE-RXN	D-Ribofuranose	right
ADENOSINE-NUCLEOSIDASE-RXN	ADENINE	right
GMP-SYN-NH3-RXN	XANTHOSINE-5-PHOSPHATE	left
GMP-SYN-NH3-RXN	AMMONIA	left
GMP-SYN-NH3-RXN	ATP	left
GMP-SYN-NH3-RXN	GMP	right
GMP-SYN-NH3-RXN	AMP	right
GMP-SYN-NH3-RXN	PPI	right
GMP-SYN-NH3-RXN	PROTON	right
RXNQT-4314	PROTON	left
RXNQT-4314	CPDQT-341	left
RXNQT-4314	NADPH	left
RXNQT-4314	OXYGEN-MOLECULE	left
RXNQT-4314	CYS	left
RXNQT-4314	CPDQT-406	right
RXNQT-4314	NADP	right
RXNQT-4314	WATER	right
RXN-12027	CPD-13006	left
RXN-12027	BENZYL-ISOTHIOCYANATE	right
RXN-12027	SULFATE	right
RXN-20440	4-ALPHA-METHYL-5-ALPHA	left
RXN-20440	FERROCYTOCHROME-B5	left
RXN-20440	OXYGEN-MOLECULE	left
RXN-20440	PROTON	left
RXN-20440	CPD-22136	right
RXN-20440	FERRICYTOCHROME-B5	right
RXN-20440	WATER	right
RXN-11657	CPD-12620	left
RXN-11657	OXYGEN-MOLECULE	left
RXN-11657	CPD-9598	right
RXN-11657	WATER	right
RXN-8982	PROTON	left
RXN-8982	CPD-9424	left
RXN-8982	NADPH	left
RXN-8982	CPD-9425	right
RXN-8982	NADP	right
RXN-4210	CPD-4127	left
RXN-4210	NADP	left
RXN-4210	CPD-4126	right
RXN-4210	NADPH	right
RXN-4210	PROTON	right
1.13.11.6-RXN	3-HYDROXY-ANTHRANILATE	left
1.13.11.6-RXN	OXYGEN-MOLECULE	left
1.13.11.6-RXN	2-AMINO-3-3-OXOPROP-2-ENYL-BUT-2-ENEDI	right
RXN-14509	RIBOSE-5P	left
RXN-14509	WATER	left
RXN-14509	CPD-15818	right
RXN-14509	Pi	right
GCVT-RXN	AMINOMETHYLDIHYDROLIPOYL-GCVH	left
GCVT-RXN	THF-GLU-N	left
GCVT-RXN	DIHYDROLIPOYL-GCVH	right
GCVT-RXN	METHYLENE-THF-GLU-N	right
GCVT-RXN	AMMONIUM	right
RXN-11903	CPD-8246	left
RXN-11903	CPD-12759	right
RXN-13202	ATP	left
RXN-13202	HCO3	left
RXN-13202	AMMONIUM	left
RXN-13202	ADP	right
RXN-13202	Pi	right
RXN-13202	CARBAMOYL-P	right
RXN-13202	PROTON	right
RXN-16807	CPD-18120	left
RXN-16807	OXYGEN-MOLECULE	left
RXN-16807	CPD-18126	right
RXN-16807	PROTON	right
GSHTRAN-RXN	GLUTATHIONE	left
GSHTRAN-RXN	RX	left
GSHTRAN-RXN	S-Substituted-Glutathione	right
GSHTRAN-RXN	HX	right
RXN-10706	CPD-11521	left
RXN-10706	OXYGEN-MOLECULE	left
RXN-10706	CPD-11522	right
RXN-10706	HYDROGEN-PEROXIDE	right
RXN-1541	NARINGENIN-CMPD	left
RXN-1541	OXYGEN-MOLECULE	left
RXN-1541	Red-NADPH-Hemoprotein-Reductases	left
RXN-1541	CPD-3161	right
RXN-1541	Ox-NADPH-Hemoprotein-Reductases	right
RXN-1541	WATER	right
RXN1F-20	ATP	left
RXN1F-20	PROTOPORPHYRIN_IX	left
RXN1F-20	MG+2	left
RXN1F-20	WATER	left
RXN1F-20	PROTON	right
RXN1F-20	MG-PROTOPORPHYRIN	right
RXN1F-20	Pi	right
RXN1F-20	ADP	right
RXN-2542	S-ADENOSYLMETHIONINE	left
RXN-2542	MPBQ	left
RXN-2542	PROTON	right
RXN-2542	DMPBQ	right
RXN-2542	ADENOSYL-HOMO-CYS	right
RXN-18138	CPD-19444	left
RXN-18138	NADP	left
RXN-18138	CPD-19434	right
RXN-18138	NADPH	right
RXN-18138	PROTON	right
RXN-18031	H2CO3	left
RXN-18031	HCO3	right
RXN-18031	PROTON	right
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	CPD-12575	left
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	VITEXIN	left
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	PROTON	right
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	VITEXIN-2-O-BETA-D-GLUCOSIDE	right
VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN	UDP	right
RXN-20442	CPD-4186	left
RXN-20442	NADP	left
RXN-20442	CPD-22137	right
RXN-20442	NADPH	right
RXN-20442	PROTON	right
RXN4KF-54	CPD4KF-3	left
RXN4KF-54	CPD4KF-8	right
RXNQT-4375	ACYL-SN-GLYCEROL-3P	left
RXNQT-4375	WATER	left
RXNQT-4375	1-Acyl-sn-glycerols	right
RXNQT-4375	Pi	right
RXN-4311	CPD-4203	left
RXN-4311	WATER	left
RXN-4311	PROTON	right
RXN-4311	CPD-4205	right
RXN-4311	Pi	right
RXN-10451	PAPS	left
RXN-10451	CPD-11260	left
RXN-10451	3-5-ADP	right
RXN-10451	CPD-19816	right
RXN-10451	PROTON	right
RXN-14168	CPD-15147	left
RXN-14168	CPD-8186	right
2.7.8.15-RXN	DOLICHOLP	left
2.7.8.15-RXN	UDP-N-ACETYL-D-GLUCOSAMINE	left
2.7.8.15-RXN	CPD-190	right
2.7.8.15-RXN	UMP	right
6.3.5.7-RXN	GLN	left
6.3.5.7-RXN	L-glutamyl-tRNAGln	left
6.3.5.7-RXN	ATP	left
6.3.5.7-RXN	WATER	left
6.3.5.7-RXN	GLT	right
6.3.5.7-RXN	Charged-GLN-tRNAs	right
6.3.5.7-RXN	Pi	right
6.3.5.7-RXN	ADP	right
6.3.5.7-RXN	PROTON	right
RXN4KF-52	CPD4KF-4	left
RXN4KF-52	CPD4KF-7	right
RXN-11341	Glucosyl-acyl-sphinganines	left
RXN-11341	OXYGEN-MOLECULE	left
RXN-11341	FERROCYTOCHROME-B5	left
RXN-11341	PROTON	left
RXN-11341	Glucosyl-acyl-sphingosines	right
RXN-11341	FERRICYTOCHROME-B5	right
RXN-11341	WATER	right
RXN-16148	Oleoyl-lipid	left
RXN-16148	OXYGEN-MOLECULE	left
RXN-16148	FERROCYTOCHROME-B5	left
RXN-16148	PROTON	left
RXN-16148	CPD-17396	right
RXN-16148	WATER	right
RXN-16148	FERRICYTOCHROME-B5	right
RXN18C3-9	CPD-17697	left
RXN18C3-9	CPD-14553	left
RXN18C3-9	CPD-18641	right
RXN18C3-9	UDP	right
RXN18C3-9	PROTON	right
AICARSYN-RXN	P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	left
AICARSYN-RXN	FUM	right
AICARSYN-RXN	AICAR	right
RXN-18133	CPD-19446	left
RXN-18133	Acceptor	left
RXN-18133	CPD-19434	right
RXN-18133	Donor-H2	right
RXN-9174	PROTON	left
RXN-9174	CPD-9738	left
RXN-9174	CPD-9739	right
RXN-9174	CARBON-DIOXIDE	right
RXN-12997	CPD-12647	left
RXN-12997	NAD	left
RXN-12997	CPD-14420	right
RXN-12997	NADH	right
RXN-12997	PROTON	right
2.3.1.172-RXN	CPD-7140	left
2.3.1.172-RXN	MALONYL-COA	left
2.3.1.172-RXN	CO-A	right
2.3.1.172-RXN	CPD-7141	right
RXN-20585	CHOLESTEROL	left
RXN-20585	CPD-22267	right
3.2.1.8-RXN	1-4-beta-Xylan	left
3.2.1.8-RXN	WATER	left
3.2.1.8-RXN	1-4-D-xylooligosaccharides	right
RXN4FS-21	CPD4FS-7	left
RXN4FS-21	CPD4FS-8	right
RXN-13845	CPD-12575	left
RXN-13845	CPD-14853	left
RXN-13845	CPD-14858	right
RXN-13845	UDP	right
RXN-13845	PROTON	right
PREPHENATE-ASP-TRANSAMINE-RXN	CPD-659	left
PREPHENATE-ASP-TRANSAMINE-RXN	OXALACETIC_ACID	left
PREPHENATE-ASP-TRANSAMINE-RXN	PREPHENATE	right
PREPHENATE-ASP-TRANSAMINE-RXN	L-ASPARTATE	right
TRANS-RXN-207	URATE	left
TRANS-RXN-207	PROTON	left
TRANS-RXN-207	URATE	right
TRANS-RXN-207	PROTON	right
RXN-15514	DIHYDROCHELIRUBINE	left
RXN-15514	NAD-P-OR-NOP	left
RXN-15514	CPD-9893	right
RXN-15514	NADH-P-OR-NOP	right
RXN-11933	CPD-12909	left
RXN-11933	NAD	left
RXN-11933	CPD-12910	right
RXN-11933	NADH	right
RXN-11933	CARBON-DIOXIDE	right
3.2.1.26-RXN	CPD-15716	left
3.2.1.26-RXN	WATER	left
3.2.1.26-RXN	GLC-6-P	right
3.2.1.26-RXN	BETA-D-FRUCTOSE	right
RXN-11682	CPD-17278	left
RXN-11682	FERROCYTOCHROME-B5	left
RXN-11682	OXYGEN-MOLECULE	left
RXN-11682	PROTON	left
RXN-11682	CPD-17279	right
RXN-11682	FERRICYTOCHROME-B5	right
RXN-11682	WATER	right
RXN-20439	CPD-4184	left
RXN-20439	NADP	left
RXN-20439	CPD-4183	right
RXN-20439	NADPH	right
RXN-20439	PROTON	right
PALMITOYL-COA-HYDROLASE-RXN	PALMITYL-COA	left
PALMITOYL-COA-HYDROLASE-RXN	WATER	left
PALMITOYL-COA-HYDROLASE-RXN	PROTON	right
PALMITOYL-COA-HYDROLASE-RXN	PALMITATE	right
PALMITOYL-COA-HYDROLASE-RXN	CO-A	right
RXN-9667	Linoleoyl-groups	left
RXN-9667	Reduced-ferredoxins	left
RXN-9667	OXYGEN-MOLECULE	left
RXN-9667	PROTON	left
RXN-9667	Alpha-linolenoyl-groups	right
RXN-9667	Oxidized-ferredoxins	right
RXN-9667	WATER	right
RXN-13260	ACYL-ACP	left
RXN-13260	MALONYL-COA	left
RXN-13260	Donor-H2	left
RXN-13260	PROTON	left
RXN-13260	Terminal-Olefins	right
RXN-13260	CARBON-DIOXIDE	right
RXN-13260	ACP	right
RXN-13260	CO-A	right
RXN-13260	Acceptor	right
RXN-16475	CPD-13122	left
RXN-16475	CPD-37	right
1.1.1.277-RXN	CPD-5961	left
1.1.1.277-RXN	NADP	left
1.1.1.277-RXN	PROTON	right
1.1.1.277-RXN	CPD-5962	right
1.1.1.277-RXN	NADPH	right
RXN-774	CPD-712	left
RXN-774	OXYGEN-MOLECULE	left
RXN-774	Red-NADPH-Hemoprotein-Reductases	left
RXN-774	CPD-715	right
RXN-774	WATER	right
RXN-774	Ox-NADPH-Hemoprotein-Reductases	right
RXN18C3-44	CPD-19025	left
RXN18C3-44	LAUROYLCOA-CPD	left
RXN18C3-44	CPD-19122	right
RXN18C3-44	CO-A	right
RXN-20900	CPD-15382	left
RXN-20900	LYS	left
RXN-20900	CPD-21707	right
RXN-20900	WATER	right
2.1.1.116-RXN	S-ADENOSYLMETHIONINE	left
2.1.1.116-RXN	3-HYDROXY-N-METHYL-S-COCLAURINE	left
2.1.1.116-RXN	PROTON	right
2.1.1.116-RXN	ADENOSYL-HOMO-CYS	right
2.1.1.116-RXN	S-RETICULINE	right
RXN-6622	CYS-GLY	left
RXN-6622	WATER	left
RXN-6622	CYS	right
RXN-6622	GLY	right
RXN4FS-18	PHE	left
RXN4FS-18	IMIDAZOLE-PYRUVATE	left
RXN4FS-18	PHENYL-PYRUVATE	right
RXN4FS-18	HIS	right
RXN-8155	CPD-12575	left
RXN-8155	CPD-693	left
RXN-8155	CPD-7727	right
RXN-8155	UDP	right
RXN-9256	CPD-9878	left
RXN-9256	CPD-9886	right
RXN-10727	Myristoyl-ACPs	left
RXN-10727	WATER	left
RXN-10727	ACP	right
RXN-10727	CPD-7836	right
RXN-10727	PROTON	right
RXN-12539	CPD-479	left
RXN-12539	CPD-12377	left
RXN-12539	ETHYLENE-CMPD	right
RXN-12539	CPD-7671	right
RXN-12539	CARBON-DIOXIDE	right
NADH-KINASE-RXN	NADH	left
NADH-KINASE-RXN	ATP	left
NADH-KINASE-RXN	PROTON	right
NADH-KINASE-RXN	NADPH	right
NADH-KINASE-RXN	ADP	right
RXN-12135	CPD-13086	left
RXN-12135	OXYGEN-MOLECULE	left
RXN-12135	NADPH	left
RXN-12135	PROTON	left
RXN-12135	CPD-13087	right
RXN-12135	NADP	right
RXN-12135	WATER	right
RXN-6762	BENZYL-ALCOHOL	left
RXN-6762	ACETYL-COA	left
RXN-6762	CPD-6501	right
RXN-6762	CO-A	right
SPERMINE-SYNTHASE-RXN	SPERMIDINE	left
SPERMINE-SYNTHASE-RXN	S-ADENOSYLMETHIONINAMINE	left
SPERMINE-SYNTHASE-RXN	PROTON	right
SPERMINE-SYNTHASE-RXN	SPERMINE	right
SPERMINE-SYNTHASE-RXN	5-METHYLTHIOADENOSINE	right
PHOSPHORIBULOKINASE-RXN	RIBULOSE-5P	left
PHOSPHORIBULOKINASE-RXN	ATP	left
PHOSPHORIBULOKINASE-RXN	PROTON	right
PHOSPHORIBULOKINASE-RXN	D-RIBULOSE-15-P2	right
PHOSPHORIBULOKINASE-RXN	ADP	right
RXN-9121	CPD-9618	left
RXN-9121	CPD-9616	right
RXN-12026	CPD-13006	left
RXN-12026	CPD-65	right
RXN-12026	SULFATE	right
RXN-6562	2-OXOSUCCINAMATE	left
RXN-6562	WATER	left
RXN-6562	OXALACETIC_ACID	right
RXN-6562	AMMONIUM	right
RXN-9178	CPD-9749	left
RXN-9178	CPD-4888	left
RXN-9178	Acceptor	left
RXN-9178	CPD-9743	right
RXN-9178	Donor-H2	right
RXNQT-4336	CPDQT-420	left
RXNQT-4336	OXYGEN-MOLECULE	left
RXNQT-4336	NADPH	left
RXNQT-4336	PROTON	left
RXNQT-4336	CPDQT-288	right
RXNQT-4336	WATER	right
RXNQT-4336	NADP	right
RXN-14752	S-ADENOSYLMETHIONINE	left
RXN-14752	CPD-15632	left
RXN-14752	PROTON	right
RXN-14752	CPD-15477	right
RXN-14752	ADENOSYL-HOMO-CYS	right
RXN-10848	CPD-4302	left
RXN-10848	CPD-11760	right
RXN-9312	S-ADENOSYLMETHIONINE	left
RXN-9312	CPD-9933	left
RXN-9312	CPD-9930	right
RXN-9312	PROTON	right
RXN-9312	ADENOSYL-HOMO-CYS	right
RXN-9079	CPD-9577	left
RXN-9079	CPD-9583	right
RXN-15318	1-O-GALLOYL-BETA-D-GLUCOSE	left
RXN-15318	CPD-10411	left
RXN-15318	CPD-15291	right
RXN-15318	Glucopyranose	right
RXN-14215	DADP	left
RXN-14215	WATER	left
RXN-14215	DAMP	right
RXN-14215	Pi	right
RXN-14215	PROTON	right
RXN-13536	CPD-7035	left
RXN-13536	NADP	left
RXN-13536	PHENYLACETALDEHYDE	right
RXN-13536	NADPH	right
RXN-13536	PROTON	right
ISOCHORSYN-RXN	CHORISMATE	left
ISOCHORSYN-RXN	ISOCHORISMATE	right
RXN-1022	Alkanes	left
RXN-1022	Secondary-Alcohols	right
RXN-20898	CPD-15374	left
RXN-20898	LYS	left
RXN-20898	FRUCTOSELYSINE	right
RXN-20898	WATER	right
1.14.13.75-RXN	OXYGEN-MOLECULE	left
1.14.13.75-RXN	VINORINE	left
1.14.13.75-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.75-RXN	CPD-21572	right
1.14.13.75-RXN	WATER	right
1.14.13.75-RXN	Ox-NADPH-Hemoprotein-Reductases	right
RXN-8417	FARNESYL-PP	left
RXN-8417	CPD-8235	right
RXN-8417	PPI	right
RXN-16044	CPD-14407	left
RXN-16044	Glycerolipids	left
RXN-16044	CPD-17283	right
RXN-16044	CO-A	right
RXN-12421	CPD-11259	left
RXN-12421	Red-NADPH-Hemoprotein-Reductases	left
RXN-12421	OXYGEN-MOLECULE	left
RXN-12421	CPD-13420	right
RXN-12421	Ox-NADPH-Hemoprotein-Reductases	right
RXN-12421	WATER	right
RXN-14078	CPD-15079	left
RXN-14078	CPD-15077	right
RXN-14078	PROTON	right
BUTYRATE--COA-LIGASE-RXN	Fatty-Acids	left
BUTYRATE--COA-LIGASE-RXN	CO-A	left
BUTYRATE--COA-LIGASE-RXN	ATP	left
BUTYRATE--COA-LIGASE-RXN	ACYL-COA	right
BUTYRATE--COA-LIGASE-RXN	AMP	right
BUTYRATE--COA-LIGASE-RXN	PPI	right
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL	left
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	OXYGEN-MOLECULE	left
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	FERROCYTOCHROME-B5	left
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	PROTON	left
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	CPD-18171	right
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	WATER	right
PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN	FERRICYTOCHROME-B5	right
RXN-22605	L-LACTATE	left
RXN-22605	PROTON	left
RXN-22605	CPD-24844	right
RXN-10629	CPD-11422	left
RXN-10629	NAD	left
RXN-10629	CPD-11421	right
RXN-10629	NADH	right
RXN-10629	PROTON	right
RXN-8411	Linoleoyl-groups	left
RXN-8411	OXYGEN-MOLECULE	left
RXN-8411	Donor-H2	left
RXN-8411	Calendoyl-Lipid	right
RXN-8411	WATER	right
RXN-8411	Acceptor	right
RXN-6424	CPD-6121	left
RXN-6424	CPD-6123	right
RXN-6424	WATER	right
RXN-16811	CPD-18128	left
RXN-16811	NADH-P-OR-NOP	left
RXN-16811	PROTON	left
RXN-16811	CPD-18129	right
RXN-16811	NAD-P-OR-NOP	right
RXN-1126	CPD-676	left
RXN-1126	CO-A	left
RXN-1126	ATP	left
RXN-1126	CAFFEOYL-COA	right
RXN-1126	AMP	right
RXN-1126	PPI	right
RXN-8912	CPD-9304	left
RXN-8912	CPD-9306	right
RXN-8912	WATER	right
RXN-13987	P-COUMAROYL-COA	left
RXN-13987	CPD-14978	left
RXN-13987	CPD-14984	right
RXN-13987	CO-A	right
RXN-16102	CPD-14426	left
RXN-16102	Glycerolipids	left
RXN-16102	CPD-17354	right
RXN-16102	CO-A	right
RXN-12884	CPD-4751	left
RXN-12884	OXYGEN-MOLECULE	left
RXN-12884	Red-NADPH-Hemoprotein-Reductases	left
RXN-12884	CPD-13924	right
RXN-12884	WATER	right
RXN-12884	Ox-NADPH-Hemoprotein-Reductases	right
RXN-10138	CPD-8004	left
