plantcyc_id	public_row	source_database	source_lab_id	source_compound_name	match_type	match_rank	formula_match	formula_compatible	mass_error	mass_error_ppm
4-hydroxybenzoate	7319	HMDB	HMDB0000500_26_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7320	HMDB	HMDB0000500_27_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7321	HMDB	HMDB0000500_28_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7322	HMDB	HMDB0000500_29_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7323	HMDB	HMDB0000500_30_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7324	HMDB	HMDB0000500_31_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7325	HMDB	HMDB0000500_32_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7326	HMDB	HMDB0000500_33_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7327	HMDB	HMDB0000500_34_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7328	HMDB	HMDB0000500_35_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7329	HMDB	HMDB0000500_36_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7330	HMDB	HMDB0000500_37_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7331	HMDB	HMDB0000500_38_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7332	HMDB	HMDB0000500_39_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7333	HMDB	HMDB0000500_40_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7334	HMDB	HMDB0000500_41_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7335	HMDB	HMDB0000500_42_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7336	HMDB	HMDB0000500_43_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7337	HMDB	HMDB0000500_44_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7338	HMDB	HMDB0000500_45_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7339	HMDB	HMDB0000500_46_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
4-hydroxybenzoate	7340	HMDB	HMDB0000500_47_shen	4-Hydroxybenzoic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	5.90000581723871e-09	1.47500145430968e-05
CPD-3617	7392	HMDB	HMDB0000511_1_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7393	HMDB	HMDB0000511_2_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7394	HMDB	HMDB0000511_3_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7395	HMDB	HMDB0000511_4_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7396	HMDB	HMDB0000511_5_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7397	HMDB	HMDB0000511_6_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7398	HMDB	HMDB0000511_7_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7399	HMDB	HMDB0000511_8_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7400	HMDB	HMDB0000511_9_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7401	HMDB	HMDB0000511_10_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7402	HMDB	HMDB0000511_11_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7403	HMDB	HMDB0000511_12_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7404	HMDB	HMDB0000511_13_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7405	HMDB	HMDB0000511_14_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7406	HMDB	HMDB0000511_15_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7407	HMDB	HMDB0000511_16_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7408	HMDB	HMDB0000511_17_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7409	HMDB	HMDB0000511_18_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7410	HMDB	HMDB0000511_19_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7411	HMDB	HMDB0000511_20_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7412	HMDB	HMDB0000511_21_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7413	HMDB	HMDB0000511_22_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7414	HMDB	HMDB0000511_23_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7415	HMDB	HMDB0000511_24_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7416	HMDB	HMDB0000511_25_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7417	HMDB	HMDB0000511_26_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7418	HMDB	HMDB0000511_27_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7419	HMDB	HMDB0000511_28_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7420	HMDB	HMDB0000511_29_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7421	HMDB	HMDB0000511_30_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7422	HMDB	HMDB0000511_31_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7423	HMDB	HMDB0000511_32_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
CPD-3617	7424	HMDB	HMDB0000511_33_shen	Capric acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.19998241846042e-09	5.49995604615106e-06
ARG	7466	HMDB	HMDB0000517_1_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7467	HMDB	HMDB0000517_2_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7468	HMDB	HMDB0000517_3_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7469	HMDB	HMDB0000517_4_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7470	HMDB	HMDB0000517_5_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7471	HMDB	HMDB0000517_6_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7472	HMDB	HMDB0000517_7_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7473	HMDB	HMDB0000517_8_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7474	HMDB	HMDB0000517_9_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7475	HMDB	HMDB0000517_10_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7476	HMDB	HMDB0000517_11_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7477	HMDB	HMDB0000517_12_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7478	HMDB	HMDB0000517_13_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7479	HMDB	HMDB0000517_14_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7480	HMDB	HMDB0000517_15_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7481	HMDB	HMDB0000517_16_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7482	HMDB	HMDB0000517_17_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7483	HMDB	HMDB0000517_18_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7484	HMDB	HMDB0000517_19_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7485	HMDB	HMDB0000517_20_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7486	HMDB	HMDB0000517_21_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7487	HMDB	HMDB0000517_22_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7488	HMDB	HMDB0000517_23_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7489	HMDB	HMDB0000517_24_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7490	HMDB	HMDB0000517_25_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7491	HMDB	HMDB0000517_26_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7492	HMDB	HMDB0000517_27_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7493	HMDB	HMDB0000517_28_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7494	HMDB	HMDB0000517_29_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7495	HMDB	HMDB0000517_30_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7496	HMDB	HMDB0000517_31_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7497	HMDB	HMDB0000517_32_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7498	HMDB	HMDB0000517_33_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7499	HMDB	HMDB0000517_34_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7500	HMDB	HMDB0000517_35_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7501	HMDB	HMDB0000517_36_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7502	HMDB	HMDB0000517_37_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7503	HMDB	HMDB0000517_38_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7504	HMDB	HMDB0000517_39_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7505	HMDB	HMDB0000517_40_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7506	HMDB	HMDB0000517_41_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7507	HMDB	HMDB0000517_42_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7508	HMDB	HMDB0000517_43_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7509	HMDB	HMDB0000517_44_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7510	HMDB	HMDB0000517_45_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7511	HMDB	HMDB0000517_46_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7512	HMDB	HMDB0000517_47_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7513	HMDB	HMDB0000517_48_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7514	HMDB	HMDB0000517_49_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7515	HMDB	HMDB0000517_50_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7516	HMDB	HMDB0000517_51_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7517	HMDB	HMDB0000517_52_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7518	HMDB	HMDB0000517_53_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7519	HMDB	HMDB0000517_54_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7520	HMDB	HMDB0000517_55_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7521	HMDB	HMDB0000517_56_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7522	HMDB	HMDB0000517_57_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7523	HMDB	HMDB0000517_58_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7524	HMDB	HMDB0000517_59_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7525	HMDB	HMDB0000517_60_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7526	HMDB	HMDB0000517_61_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7527	HMDB	HMDB0000517_62_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7528	HMDB	HMDB0000517_63_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7529	HMDB	HMDB0000517_64_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7530	HMDB	HMDB0000517_65_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7531	HMDB	HMDB0000517_66_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7532	HMDB	HMDB0000517_67_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7533	HMDB	HMDB0000517_68_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7534	HMDB	HMDB0000517_69_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7535	HMDB	HMDB0000517_70_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7536	HMDB	HMDB0000517_71_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7537	HMDB	HMDB0000517_72_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7538	HMDB	HMDB0000517_73_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7539	HMDB	HMDB0000517_74_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7540	HMDB	HMDB0000517_75_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7541	HMDB	HMDB0000517_76_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7542	HMDB	HMDB0000517_77_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
ARG	7543	HMDB	HMDB0000517_78_shen	L-Arginine	inchikey_connectivity_formula_mass	2	FALSE	TRUE	2.40001440943161e-09	6.00003602357901e-06
CPD-15189	7544	HMDB	HMDB0000518_1_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7545	HMDB	HMDB0000518_2_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7546	HMDB	HMDB0000518_3_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7547	HMDB	HMDB0000518_4_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7548	HMDB	HMDB0000518_5_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7549	HMDB	HMDB0000518_6_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7550	HMDB	HMDB0000518_7_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7551	HMDB	HMDB0000518_8_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7552	HMDB	HMDB0000518_9_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7553	HMDB	HMDB0000518_10_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7554	HMDB	HMDB0000518_11_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7555	HMDB	HMDB0000518_12_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
CPD-15189	7556	HMDB	HMDB0000518_13_shen	Chenodeoxycholic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	4.39996483692084e-09	1.09999120923021e-05
DI-H-OROTATE	7563	HMDB	HMDB0000528_1_shen	4,5-Dihydroorotic acid	name_formula_mass	4	FALSE	TRUE	1.39996814141341e-09	3.49992035353353e-06
DI-H-OROTATE	7564	HMDB	HMDB0000528_2_shen	4,5-Dihydroorotic acid	name_formula_mass	4	FALSE	TRUE	1.39996814141341e-09	3.49992035353353e-06
DI-H-OROTATE	7565	HMDB	HMDB0000528_3_shen	4,5-Dihydroorotic acid	name_formula_mass	4	FALSE	TRUE	1.39996814141341e-09	3.49992035353353e-06
HEXANOATE	7589	HMDB	HMDB0000535_1_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7590	HMDB	HMDB0000535_2_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7591	HMDB	HMDB0000535_3_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7592	HMDB	HMDB0000535_4_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7593	HMDB	HMDB0000535_5_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7594	HMDB	HMDB0000535_6_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7595	HMDB	HMDB0000535_7_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7596	HMDB	HMDB0000535_8_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7597	HMDB	HMDB0000535_9_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7598	HMDB	HMDB0000535_10_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7599	HMDB	HMDB0000535_11_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7600	HMDB	HMDB0000535_12_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
HEXANOATE	7601	HMDB	HMDB0000535_13_shen	Caproic acid	inchikey_connectivity_formula_mass	2	FALSE	TRUE	1.39999656312284e-09	3.4999914078071e-06
