Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-8091	CPD-8091	1-oleoyl-2-linoleoyl-phosphatidylcholine	785.5934551884					C44H82NO8P			plantcyc <https://plantcyc.org/>	phosphatidylcholine (1-18:1-2-18:2) // 18:1-18:2-PC // 1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine // 1-18:1-2-18:2-phosphatidylcholine	785.5934551884	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O		GDWULUGDXGHJIJ-VJHNMZKJSA-N	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
EPISTEROL	EPISTEROL	episterol	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>	9&xi;-episterol	398.3548660987	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)C[C@H](CC=1)2)(C))CC[C@](C)34))))=C		BTCAEOLDEYPGGE-JVAZTMFWSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-406	CPD-406	N-methylethanolamine phosphate	155.0347443246					C3H9NO4P			plantcyc <https://plantcyc.org/>	P-MME	155.0347443246	C[NH2+]CCOP([O-])([O-])=O		HZDCAHRLLXEQFY-UHFFFAOYSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
HYDROXYMETHYLBILANE	HYDROXYMETHYLBILANE	preuroporphyrinogen	854.2857960731					C40H38N4O17			plantcyc <https://plantcyc.org/>	hydroxymethylbilane	854.2857960731	C(O)C4(\NC(/CC3(\NC(/CC2(\NC(/CC1(\N\C=C(CCC(=O)[O-])/C(\CC([O-])=O)=1))=C(CCC(=O)[O-])/C(\CC([O-])=O)=2))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4)		WDFJYRZCZIUBPR-UHFFFAOYSA-F	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives		Tetrapyrroles and derivatives	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-25446	CPD-25446	4-deoxy-4-sulfo-D-erythrose	184.0041586794					C4H7O6S			plantcyc <https://plantcyc.org/>		184.0041586794	C(=O)[C@H](O)[C@H](O)CS(=O)(=O)[O-]		PJVQIWBXSIOYLU-IUYQGCFVSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
ATABRINE	ATABRINE	atabrine	399.2077403107					C23H32N3OCL			plantcyc <https://plantcyc.org/>	quinacrine mustard // mepacrine // chinacrin // atebrin // acrichine // quinacrine	399.2077403107	CC[NH+](CCCC(NC2(\C3(C(/[NH+]=C1(\C=C/C(/OC)=C\C/1=2))=C\C(\Cl)=C/C=3)))C)CC		GPKJTRJOBQGKQK-UHFFFAOYSA-P	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Benzoquinolines	Acridines	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-7535	CPD-7535	9,15,9'-tri- cis -&zeta;-carotene	540.469501926					C40H60			plantcyc <https://plantcyc.org/>	9,15,9'- cis -&zeta;-carotene	540.469501926	CC(C)=CCCC(\C)=C/CCC(/C)=C/C=C/C(\C)=C/C=C\C=C(C)\C=C\C=C(C)/CC/C=C(C)/CCC=C(C)C		BIWLELKAFXRPDE-LMARSQGMSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Carotenes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-25382	CPD-25382	(R)-4'-phosphopantothenoyl-cytidylate	604.1182893353					C18H27N4O15P2			plantcyc <https://plantcyc.org/>		604.1182893353	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-]		JURRMAHLXBVXRF-FIEZRUJPSA-K	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine ribonucleotides	Pyrimidine ribonucleoside monophosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
INDOLE-3-GLYCEROL-P	INDOLE-3-GLYCEROL-P	(1 S ,2 R )-1-C-(indol-3-yl)glycerol 3-phosphate	287.0558736972					C11H12NO6P			plantcyc <https://plantcyc.org/>	indole-3-glycerol phosphate // 1-(indol-3-yl)glycerol 3-phosphate // C 1 -(3-Indolyl)-glycerol 3-phosphate // indole-3-glycerol-P // 1-(indol-3-yl)glycerol-3-P // 1-(indol-3-yl)glycerol-3-phosphate // indoleglycerol phosphate // indole-3-glycerol-phosphate	287.0558736972	C1(/NC2(/C=C\C=C/C(/C(/[C@@H]([C@@H](COP([O-])(=O)[O-])O)O)=1)=2))		NQEQTYPJSIEPHW-MNOVXSKESA-L	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	3-alkylindoles	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-HYDROXY-2-METHYLPROPANENITRILE	2-HYDROXY-2-METHYLPROPANENITRILE	2-hydroxy-2-methylpropanenitrile	85.052763852					C4H7NO			plantcyc <https://plantcyc.org/>	acetone cyanohydrin // 2-hydroxyisobutyronitrile	85.052763852	CC(O)(C)C#N		MWFMGBPGAXYFAR-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Tertiary alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9001	CPD-9001	(9S,10S)-10-hydroxy-9-(phosphooxy) octadecanoate	396.2276900524					C18H34O7P			plantcyc <https://plantcyc.org/>		396.2276900524	CCCCCCCC[C@H](O)[C@@H](OP([O-])(=O)[O-])CCCCCCCC(=O)[O-]		UELBXEKQONEDKM-IRXDYDNUSA-K	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17375	CPD-17375	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]- sn -glycerol	650.5121546017					C39H70O7			plantcyc <https://plantcyc.org/>		650.5121546017	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)CO)=O		RCALBBVHQNUWNO-OSFDYRCISA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Lineolic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-157	CPD-157	(2 Z ,4 E )-2-hydroxy-6-oxonona-2,4-diene-1,9-dioate	214.0477380536					C9H8O6			plantcyc <https://plantcyc.org/>	(2 Z ,4 E )-2-hydroxy-6-oxo-nona-2,4-diene 1,9-dicarboxylate // (2 Z ,4 E )-2-hydroxy-6-ketononadienedioic acid // (2 Z ,4 E )-2-hydroxy-6-ketononadienedicarboxylate // (2 Z ,4 E )-2-hydroxy-6-ketonona-2,4-dienedioate // (2 Z ,4 E )-2-hydroxy-6-oxonona-2,4-dienedioate	214.0477380536	C([O-])(=O)CCC(=O)/C=C/C=C(C([O-])=O)\O		RFENOVFRMPRRJI-YDCWOTKKSA-L	Organic compounds	Organic acids and derivatives	Keto acids and derivatives	Medium-chain keto acids and derivatives	Medium-chain keto acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12841	CPD-12841	2,4-dihydroxyquinoline	163.0633285383					C9H9NO2			plantcyc <https://plantcyc.org/>	2,4-quinolinediol	163.0633285383	C1(\C=C/C2(/NC(O)/C=C(C(/C=1)=2)/O))		RJINPVKBEQSXIS-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Quinolones and derivatives	Hydroquinolones	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16719	CPD-16719	ent -cassa-12,15-dien-2beta-ol	288.2453156493					C20H32O			plantcyc <https://plantcyc.org/>	2alpha-hydroxy- ent -cassadiene	288.2453156493	C=CC1([C@@H](C)[C@@H]2([C@@H](CC=1)[C@@]3(C)([C@H](CC2)C(C)(C)C[C@H](O)C3)))		XABYPRBWQNEUHH-IIPJSQIGSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Isocopalane and spongiane diterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD1F-128	CPD1F-128	ent -kaurene	272.2504010272					C20H32			plantcyc <https://plantcyc.org/>	ent -kaur-16-ene	272.2504010272	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2(C(C)(C)CCC[C@](C)2[C@@H]3CC4))))		ONVABDHFQKWOSV-HPUSYDDDSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Kaurane diterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17643	CPD-17643	1,18-octadecane-diol	286.287180464					C18H38O2			plantcyc <https://plantcyc.org/>	1,18-octadecanediol // octadecane-1,18-diol	286.287180464	C(O)CCCCCCCCCCCCCCCCCO		LUUFSCNUZAYHAT-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty alcohols	Long-chain fatty alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ACETYL-D-GLUCOSAMINYLDIPHOSPHO-UNDECAPRE	ACETYL-D-GLUCOSAMINYLDIPHOSPHO-UNDECAPRE	alpha-D-GlcNAc-PP-Und	1129.7112008609					C63H103NO12P2			plantcyc <https://plantcyc.org/>	prenyl-P-P-GlcNAc // C55-PP-GlcNAc // GlcNAc-PP-lipid // GlcNAc-pyrophosphorylundecaprenol // N -acetyl-glucosaminyl-pyrophosphorylundecaprenol // undecaprenyl diphospho N-acetyl-glucosamine // undecaprenyl- N -acetyl-D-glucosaminyl-pyrophosphate // N -acetyl-D-glucosaminyldiphospho-undecaprenol // ditrans,polycis-undecaprenyl-N-acetyl-D-glucosaminyl diphosphate // undecaprenyl- N -acetyl-alpha-D-glucosaminyl-pyrophosphate // ECA-lipid I // N -acetyl-alpha-D-glucosaminyl-diphospho-undecaprenol // alpha-D-GlcNAc-diphospho- ditrans,octacis -undecaprenol	1129.7112008609	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])OP([O-])(=O)O[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(C)=O)		NEVJGTXBHJNFAZ-JXCMATCVSA-L	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
RHAMNOSE	RHAMNOSE	alpha-L-rhamnopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	6-deoxy-alpha-L-mannopyranose // alpha-L-mannomethylose // isodulcit // alpha-L-rhamnose	164.0684734957	C[C@H]1([C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)		SHZGCJCMOBCMKK-HGVZOGFYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14242	CPD-14242	3-oxo-myristate	242.1881947009					C14H25O3			plantcyc <https://plantcyc.org/>		242.1881947009	CCCCCCCCCCCC(=O)CC([O-])=O		XLKOZYOVXNPWGT-UHFFFAOYSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21340	CPD-21340	all-trans -nonaprenyl diphosphate	790.5066278143					C45H73O7P2			plantcyc <https://plantcyc.org/>	(hydroxy-(3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenoxy)phosphinoyl)oxyphosphonic acid // solanyl pyrophosphate // all- trans -nonaprenyl diphosphate // solanesyl pyrophosphate // solanesyl diphosphate	790.5066278143	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OP(=O)([O-])[O-])(=O)[O-]		IVLBHBFTRNVIAP-MEGGAXOGSA-K	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Bactoprenol diphosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16622	CPD-16622	12,13beta-epoxy-16beta-hydroxy-beta-amyrin	458.3759954713					C30H50O3			plantcyc <https://plantcyc.org/>		458.3759954713	C[C@@]3(C[C@H]4([C@]26(O[C@H](C[C@@H]5([C@]1(CC[C@@H]([C@@]([C@@H]1CC[C@@]([C@@]2(C[C@H](O)[C@@](C)(CC3)4)C)5C)(C)C)O)C))6)))C		DZSJPWPITPKYOF-MCVNXRIQSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPDQT-33	CPDQT-33	2-[(5'-methylsulfanyl)pentyl]malate	250.0874943783					C10H16O5S			plantcyc <https://plantcyc.org/>	2-[(5'-methylthio)pentyl]malic acid // 2-[(5'-methylthio)pentyl]malate	250.0874943783	CSCCCCCC(O)(CC([O-])=O)C(=O)[O-]		OKIIWFXZWJTTLY-UHFFFAOYSA-L	Organic compounds	Organic acids and derivatives	Hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-2961	CPD-2961	D-gluconate 6-phosphate	276.0246331483					C6H10O10P			plantcyc <https://plantcyc.org/>	6-p gluconate // 6-phospho gluconate // 6-phosphogluconic acid // 6-phospho D-gluconate	276.0246331483	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O		BIRSGZKFKXLSJQ-SQOUGZDYSA-K	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Monosaccharide phosphates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9894	CPD-9894	3,4-dihydroxy-5-( all-trans -octaprenyl)benzoate	698.5274107354					C47H69O4			plantcyc <https://plantcyc.org/>	3-(3,7,11,15,19,23-octamethyltetracosa-2,6,10,14,18,22-hexaenyl) -4,5-dihydroxy-benzoic acid // 3-octaprenyl-4,5-dihydroxybenzoate	698.5274107354	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/O)/C([O-])=O)		ZTGCMYPRIIAXFD-LHSBZCSKSA-M	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Tetraterpenoids	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-19719	CPD-19719	verdoheme	621.1800372906					C33H29N4O5FE			plantcyc <https://plantcyc.org/>		621.1800372906	C=CC1(\C3(/C=C8(C(/C)=C(CCC(=O)[O-])/C4(/N([Fe-2]26(N7(C(/[O+]=C(C(/C)=1)[N+]\2=3)=C(C=C)\C(/C)=C(\C=C5(C(/C)=C(CCC(=O)[O-])/C(\C=4)=[N+]5/6))/7)))8))))		JFGVATQDLBFQRV-HPQJSUICSA-K							completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-KETO-3-DEOXY-6-P-GLUCONATE	2-KETO-3-DEOXY-6-P-GLUCONATE	2-dehydro-3-deoxy-D-gluconate 6-phosphate	258.014068462					C6H8O9P			plantcyc <https://plantcyc.org/>	2-keto-3-deoxy-6-phospho-D-gluconate // 2-dehydro-3-deoxy-6-phospho-D-gluconate // 2-keto-3-deoxy-6-phospho-gluconate // 6-phospho-2-dehydro-3-deoxy-D-gluconate // 2-keto-3-deoxy-6-phosphogluconate // 2-keto-3-deoxy-6-P-gluconate // 6-p-2-k-3-deo-gluconate // 6-phospho-2-keto-3-deoxygluconate // 6-phospho-2-dehydro-3-deoxygluconate // 2-keto-3-deoxygluconate-6-P // 3-deoxy-D- erythro -hex-2-ulosonic acid 6-phosphate // 3-deoxy-D- erythro -hex-2-ulosonate-6-phosphate // KDPG	258.014068462	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)COP([O-])(=O)[O-]		OVPRPPOVAXRCED-WVZVXSGGSA-K	Organic compounds	Organic acids and derivatives	Keto acids and derivatives	Medium-chain keto acids and derivatives	Medium-chain keto acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
AMINO-HYDROXYMETHYL-METHYL-PYR-P	AMINO-HYDROXYMETHYL-METHYL-PYR-P	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	219.040892335					C6H8N3O4P			plantcyc <https://plantcyc.org/>	4-amino-5-phosphomethyl-2-methylpyrimidine // 4-amino-5-hydroxymethyl-2-methylpyrimidine-phosphate	219.040892335	CC1(\N=C/C(/COP(=O)([O-])[O-])=C(N)\N=1)		PKYFHKIYHBRTPI-UHFFFAOYSA-L	Organic compounds	Organoheterocyclic compounds	Diazines	Pyrimidines and pyrimidine derivatives	Aminopyrimidines and derivatives	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18613	CPD-18613	C31-phthiotriol	484.4855459207					C31H64O3			plantcyc <https://plantcyc.org/>	4-methyl-triacontane-3,9,11-triol	484.4855459207	CCCCCCCCCCCCCCCCCCCC(O)CC(O)CCCCC(C)C(O)CC		USCKBWYPQYRTMB-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty alcohols	Fatty alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7142	CPD-7142	salvianin	929.1987772465					C42H38O24			plantcyc <https://plantcyc.org/>	pelargonidin 3- O -(6-caffeoyl-beta-D-glucoside) 5- O- -(4,6-di- O -malonyl-beta-D-glucoside)	929.1987772465	C(OC(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O))[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O2)OC3(\C(=[O+]C4(\C=C(/C=C(C(\C=3)=4)/O[C@H]5([C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)CC(=O)[O-])OC(CC([O-])=O)=O)O)O))\[O-]))C6(\C=C/C(/O)=C\C=6)))		PJBHNEIXNNZROX-QBMVVDGVSA-L							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1537	CPD0-1537	2-(4-amino-4-carboxybutyl)aziridine-2-carboxylate	202.0953569482					C8H13N2O4			plantcyc <https://plantcyc.org/>	2-(4-amino-4-carboxybutyl)aziridine-2-carboxylic acid // aziridino-DAP	202.0953569482	C(C[C@@H](C(=O)[O-])[NH3+])C[C@@]1(C(=O)[O-])(CN1)		PZLRXNWCQLUSBF-XNCJUZBTSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
