Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-9123	CPD-9123	cephamycin C	446.1107490159					C16H21N4O9S			plantcyc <https://plantcyc.org/>		446.1107490159	CO[C@@]1(NC(=O)CCC[C@@H]([NH3+])C(=O)[O-])(C(=O)N2(C(/C(=O)[O-])=C(COC(=O)N)/CS[C@H]12))		LXWBXEWUSAABOA-VXSYNFHWSA-M	Organic compounds	Organoheterocyclic compounds	Lactams	Beta lactams	Cephalosporin 3'-carbamates	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
2-METHYL-3-HYDROXY-BUTYRYL-COA	2-METHYL-3-HYDROXY-BUTYRYL-COA	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA	867.1676378666					C26H40N7O18P3S			plantcyc <https://plantcyc.org/>	2-methyl-3-hydroxybutyryl-CoA // (2S,3S)-3-hydroxy-2-methylbutyryl-CoA // (S)-3-hydroxy-2-methylbutyryl-CoA // 3-hydroxy-2-methylbutyryl-CoA	867.1676378666	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H](C)O		PEKYNTFSOBAABV-LQUDNSJZSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	(S)-3-hydroxyacyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE	DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE	2-dehydro-3-deoxy-D-galactonate 6-phosphate	258.014068462					C6H8O9P			plantcyc <https://plantcyc.org/>	2-keto-3-deoxy-D-galactonate 6-phosphate	258.014068462	C(OP(=O)([O-])[O-])[C@@H](O)[C@H](O)CC(=O)C([O-])=O		OVPRPPOVAXRCED-NQXXGFSBSA-K							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1445	CPD0-1445	L-alanyl-L-glutamate	218.0902715703					C8H13N2O5			plantcyc <https://plantcyc.org/>	L-Ala-L-Glu // Ala-Glu	218.0902715703	C[C@H]([NH3+])C(=O)N[C@H](C([O-])=O)CCC(=O)[O-]		VYZAGTDAHUIRQA-WHFBIAKZSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
23-DIPHOSPHOGLYCERATE	23-DIPHOSPHOGLYCERATE	2,3-diphospho-D-glycerate	265.9592694978					C3H3O10P2			plantcyc <https://plantcyc.org/>	2,3-bisphosphoglycerate // D-Greenwald ester // 2,3-P 2 -D-glycerate // 2,3-bisphospho-D-glycerate // 2,3-diphosphoglycerate // DPG // 2,3-bisPGA // (2R)-2,3-bisphosphoglycerate	265.9592694978	C(OP([O-])(=O)[O-])[C@@H](OP(=O)([O-])[O-])C(=O)[O-]		XOHUEYCVLUUEJJ-UWTATZPHSA-I	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Sugar acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17445	CPD-17445	dimethyl thiosulfinate	109.9860061947					C2H6OS2			plantcyc <https://plantcyc.org/>		109.9860061947	CSS(=O)C		RRGUMJYEQDVBFP-UHFFFAOYSA-N	Organic compounds	Organic acids and derivatives	Thiosulfinic acid esters		Thiosulfinic acid esters	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DPG	DPG	3-phospho-D-glyceroyl phosphate	265.9592694978					C3H4O10P2			plantcyc <https://plantcyc.org/>	1,3-bisphospho-D-glycerate // 3-phosphoglyceroyl-P // P-glyceroyl-P // phosphoglyceroyl-P // 3-phosphoglyceroyl phosphate // 3-P-glyceroyl-P // DPG // glycerate 1,3-bisphosphate // 3-phosphonato-D-glyceroyl phosphate // 1,3-bisphosphoglycerate	265.9592694978	C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]		LJQLQCAXBUHEAZ-UWTATZPHSA-J							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4483	CPD-4483	(2 E )-4-hydroxy-3-methylbut-2-enal	100.052429501					C5H8O2			plantcyc <https://plantcyc.org/>		100.052429501	CC(/CO)=C\C=O		BSHDRMLUCYMQOP-GORDUTHDSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Enals	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9870	CPD-9870	2-methoxy-6-( all trans -nonaprenyl)benzene-1,4-diol	752.6107464343					C52H80O3			plantcyc <https://plantcyc.org/>	2-nonaprenyl-6-methoxy-1,4-benzoquinol // 2-methoxy-6-nonaprenyl-1,4-benzoquinol	752.6107464343	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(/C=C(\C=1)/O)\OC)		SKAOREKNLOKWTC-JSGWLJPKSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Quinone and hydroquinone lipids	Polyprenyl quinols	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
FECOSTEROL	FECOSTEROL	fecosterol	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>	24-methylene-5alpha-cholest-8-en-3beta-ol	398.3548660987	CC(C)C(CC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1(C[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))))=C		SLQKYSPHBZMASJ-QKPORZECSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
HMP	HMP	4-amino-2-methyl-5-pyrimidinemethanol	139.0745619266					C6H9N3O			plantcyc <https://plantcyc.org/>	hydroxymethylpyrimidine // pyramine // pyramin // Toxopyrimidine // HMP // 4-amino-2-methyl-5-hydroxymethylpyrimidine // 4-amino-5-hydroxymethyl-2-methylpyrimidine	139.0745619266	CC1(\N=C(C(/CO)=C\N=1)\N)		VUTBELPREDJDDH-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Diazines	Pyrimidines and pyrimidine derivatives	Hydropyrimidines	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-9904	CPD-9904	3-methoxy-4-hydroxy-5-( all-trans -heptaprenyl)benzoate	644.4804605428					C43H63O4			plantcyc <https://plantcyc.org/>	3-methoxy-4-hydroxy-5-heptaprenylbenzoate // 3-(3,7,11,15,19,23-heptamethyltetracosa-2,6,10,14,18,22-hexaenyl) -4-hydroxy-5-methoxy-benzoic acid // 3-heptaprenyl-4-hydroxy-5-methoxybenzoate	644.4804605428	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(/C=C(C(/O)=1)/OC)/C([O-])=O)		KYBJQEICWVEWIL-TUUMQRACSA-M	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquaterpenoids	Sesquaterpenoids	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13087	CPD-13087	(9Z)-12,13,17-trihydroxyoctadeca-9-enoate	330.2406242019					C18H33O5			plantcyc <https://plantcyc.org/>	(9Z)-12,13,17-trihydroxyoctadeca-9-enoic acid	330.2406242019	CC(O)CCCC(O)C(O)C\C=C/CCCCCCCC(=O)[O-]		IYIVYYHFHGVWRB-VURMDHGXSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21441	CPD-21441	2-hydroxy-2-(1H-indol-3-yl)acetonitrile	172.0636628893					C10H8N2O			plantcyc <https://plantcyc.org/>		172.0636628893	C(#N)C(O)C1(\C2(/C=C\C=C/C(/N/C=1)=2))		VGQUBGXRAQAKRE-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	3-alkylindoles	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17422	CPD-17422	3-dehydro-6-hydroxyteasterone	448.3552600292					C28H48O4			plantcyc <https://plantcyc.org/>		448.3552600292	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C[C@H](O)[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		VIPVRXUSPSUXNI-XDMMOTQBSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Trihydroxy bile acids, alcohols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
SHIKIMATE-5P	SHIKIMATE-5P	shikimate 3-phosphate	254.0191538399					C7H8O8P			plantcyc <https://plantcyc.org/>	shikimate 5-phosphate // shikimate-5-P // 3-phosphoshikimate // shikimate-3-P	254.0191538399	C(=O)([O-])C1(\C[C@@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])/C=1)		QYOJSKGCWNAKGW-PBXRRBTRSA-K	Organic compounds	Organic acids and derivatives	Organic phosphoric acids and derivatives	Phosphate esters	Alkyl phosphates	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13428	CPD-13428	alpha-L-galactopyranose	180.0633881178					C6H12O6			plantcyc <https://plantcyc.org/>	alpha-L-galactose	180.0633881178	C([C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O))O		WQZGKKKJIJFFOK-SXUWKVJYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
LICODIONE	LICODIONE	licodione	272.0684734957					C15H11O5			plantcyc <https://plantcyc.org/>	1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)-3-propanedione	272.0684734957	C2(/C=C(\C=C/C(/C(/[O-])=C/C(=O)C1(\C(\O)=C/C(/O)=C\C=1))=2)/O)		XCILFXNAMITKHJ-JYRVWZFOSA-M	Organic compounds	Phenylpropanoids and polyketides	Linear 1,3-diarylpropanoids	Chalcones and dihydrochalcones	2'-Hydroxychalcones	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
INDOLE-3-GLYCEROL-P	INDOLE-3-GLYCEROL-P	(1 S ,2 R )-1-C-(indol-3-yl)glycerol 3-phosphate	287.0558736972					C11H12NO6P			plantcyc <https://plantcyc.org/>	indole-3-glycerol phosphate // 1-(indol-3-yl)glycerol 3-phosphate // C 1 -(3-Indolyl)-glycerol 3-phosphate // indole-3-glycerol-P // 1-(indol-3-yl)glycerol-3-P // 1-(indol-3-yl)glycerol-3-phosphate // indoleglycerol phosphate // indole-3-glycerol-phosphate	287.0558736972	C1(/NC2(/C=C\C=C/C(/C(/[C@@H]([C@@H](COP([O-])(=O)[O-])O)O)=1)=2))		NQEQTYPJSIEPHW-MNOVXSKESA-L	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indoles	3-alkylindoles	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-253	CPD-253	4,5- seco -dopa	229.0586370909					C9H10NO6			plantcyc <https://plantcyc.org/>	4-(L-alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde	229.0586370909	C(=O)\C=C(C[C@H]([NH3+])C(=O)[O-])/C=C(C([O-])=O)/O		FNEGJFDTWWXQES-QTWONPPNSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-397	CPD-397	S -methyl-L-methionine	165.0823494209					C6H14NO2S			plantcyc <https://plantcyc.org/>	S -methylmethionine	165.0823494209	C[S+](CC[C@H]([NH3+])C(=O)[O-])C		YDBYJHTYSHBBAU-YFKPBYRVSA-O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Methionine and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4182	CPD-4182	4alpha,14alpha-dimethyl-cholesta-8-enol	414.3861662271					C29H50O			plantcyc <https://plantcyc.org/>	31-nor-24(25)-dihydrolanosterol	414.3861662271	CC(C)CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))		IXVNEXDHXGHWLS-PMIIOQGLSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholesterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
4-METHYL-MYO-INOSITOL	4-METHYL-MYO-INOSITOL	D-ononitol	194.079038182					C7H14O6			plantcyc <https://plantcyc.org/>	4- O -methyl- myo -inositol // ononitol // 1D-4- O -methyl- myo -inositol // 4-methyl- myo -inositol	194.079038182	CO[C@H]1([C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)1)		DSCFFEYYQKSRSV-GESKJZQWSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Cyclohexanols	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15094	CPD-15094	beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranose	282.0950821767					C10H18O9			plantcyc <https://plantcyc.org/>	beta-L-arabinose disaccharide // Ara f -beta-(1->2)-Ara f disaccharide	282.0950821767	C(O)[C@H]2([C@H](O)[C@@H](O)[C@@H](O[C@H]1([C@@H](O)O[C@@H](CO)[C@H](O)1))O2)		YKHKYDDELRYDNQ-WGLSOIFHSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glycosyl compounds	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18686	CPD-18686	O -methyl-4- O -[2- O -methyl-alpha-L-fucopyranosyl-(1->3)-alpha-L-rhamnopyranosyl-(1->3)-2- O -methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate	618.2523706797					C28H42O15			plantcyc <https://plantcyc.org/>		618.2523706797	C[C@H]4([C@@H](O)[C@@H](O)[C@H](OC)[C@H](O[C@H]3([C@@H](O)[C@H](O[C@H]2([C@@H](OC)[C@H](OC1(\C=C/C(/C(OC)=O)=C\C=1))O[C@@H](C)[C@H](O)2))O[C@@H](C)[C@H](O)3))O4)		LPVDUZISXSXHBM-DMGADHFWSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Oligosaccharides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4613	CPD-4613	trans -zeatin-9- N -glucoside	381.1648334969					C16H23N5O6			plantcyc <https://plantcyc.org/>		381.1648334969	CC(/CO)=C\CNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))		VYRAJOITMBSQSE-GIHYWFGSSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Glycosylamines	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13222	CPD-13222	trans -4-hexen-3-one	98.0731649431					C6H10O			plantcyc <https://plantcyc.org/>	trans -4-hexene-3-one // ( E )-4-hexen-3-one // ( E )-hex-4-en-3-one // ( E )-2-hexene-4-one // 4-hexen-3-one, (4 E )- // ( E )-2-hexen-4-one	98.0731649431	C/C=C/C(CC)=O		FEWIGMWODIRUJM-HWKANZROSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Enones	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-457	CPD-457	4-O-beta-D-glucosyl-4-hydroxycinnamate	326.1001675546					C15H17O8			plantcyc <https://plantcyc.org/>		326.1001675546	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC2(\C=C/C(/C=C/C([O-])=O)=C/C=2))		LJFYQZQUAULRDF-FDGSXQGBSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPDQT-523	CPDQT-523	brassinolide-23-O-glucoside	642.3979127049					C34H58O11			plantcyc <https://plantcyc.org/>		642.3979127049	CC([C@@H]([C@H]([C@@H]([C@@H](C)C2([C@]3(CCC4([C@]1(C[C@H]([C@H](C[C@@H]1C(=O)OCC([C@H](CC2)3)4)O)O)C))(C)))O)O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)5))C)C		ZGXCUMDOLQMEFX-GFSZBVRDSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroid lactones	Brassinolides and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-24936	CPD-24936	keto -D-ribulose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>		150.0528234315	C(O)[C@@H](O)[C@@H](O)C(=O)CO		ZAQJHHRNXZUBTE-NQXXGFSBSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-729	CPD-729	(9 S ,13 S,15 Z ) -12-oxophyto-10,15-dienoate	292.2038447651					C18H27O3			plantcyc <https://plantcyc.org/>	(15 Z )-12-oxophyto-10,15-dienoic acid // (15 Z )-12-oxophyto-10,15-dienoate // 12-OPDA // (10Z,15Z)-12-oxophytodienoate // 12-oxophytodienoic acid // 4-oxo-5-(2-pentenyl)-2-cyclopentene-1-octanoic acid // 8-(2-(cis-2'-pentenyl)-3-oxo-cis-4-cyclopentenyl)octanoic acid // 9(S),13(S)-12-Oxo-PDA	292.2038447651	CC\C=C/C[C@@H]1(C(\C=C/[C@H](CCCCCCCC(=O)[O-])1)=O)		PMTMAFAPLCGXGK-JMTMCXQRSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Eicosanoids	Prostaglandins and related compounds	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21546	CPD-21546	stemmadenine	354.1943427113					C21H27N2O3			plantcyc <https://plantcyc.org/>		354.1943427113	C/C=C4([C@@H]1(CC[NH+](CCC2(\C3(/C=C\C=C/C(/NC(/[C@](C(OC)=O)(CO)1)=2)=3)))C4))		MBXJCHZRHROMQA-OSZHWHEXSA-O							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8091	CPD-8091	1-oleoyl-2-linoleoyl-phosphatidylcholine	785.5934551884					C44H82NO8P			plantcyc <https://plantcyc.org/>	phosphatidylcholine (1-18:1-2-18:2) // 18:1-18:2-PC // 1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine // 1-18:1-2-18:2-phosphatidylcholine	785.5934551884	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C)=O		GDWULUGDXGHJIJ-VJHNMZKJSA-N	Organic compounds	Lipids and lipid-like molecules	Glycerophospholipids	Glycerophosphocholines	Phosphatidylcholines	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
NMNH	NMNH	reduced beta-nicotinamide D-ribonucleotide	336.0722520429					C11H15N2O8P			plantcyc <https://plantcyc.org/>	nicotinamide mononucleotide (reduced) // NMNH	336.0722520429	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))		XQHMUSRSLNRVGA-TURQNECASA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyridine nucleotides	Nicotinamide nucleotides	Nicotinamide nucleotides	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18574	CPD-18574	3-hydroxy-5-methoxybiphenyl	200.0837296294					C13H12O2			plantcyc <https://plantcyc.org/>	5-methoxy-3-biphenylol	200.0837296294	COC1(\C=C(/C=C(/C=1)/O)\C2(/C=C\C=C/C=2))		MFGGGJCBWVBPEO-UHFFFAOYSA-N	Organic compounds	Benzenoids	Benzene and substituted derivatives	Biphenyls and derivatives	Biphenyls and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
